"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20190401 ~ 20200331"
"실거래구분 : 오피스텔(매매)"
"주소구분 : 지번주소"
"시도 : 대전광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"대전광역시 유성구 봉명동","535-5","535","5","한진리조트오피스텔","43.06","201909","5","4,700","6","1994","대학로 31"
"대전광역시 유성구 봉명동","535-5","535","5","한진리조트오피스텔","38.11","201909","25","4,000","17","1994","대학로 31"
"대전광역시 유성구 봉명동","535-5","535","5","한진리조트오피스텔","29.23","201909","29","3,350","7","1994","대학로 31"
"대전광역시 유성구 봉명동","535-5","535","5","한진리조트오피스텔","43.06","201910","11","4,000","12","1994","대학로 31"
"대전광역시 유성구 봉명동","535-5","535","5","한진리조트오피스텔","38.11","201911","6","4,000","7","1994","대학로 31"
"대전광역시 유성구 봉명동","535-5","535","5","한진리조트오피스텔","30.29","201912","9","3,200","7","1994","대학로 31"
"대전광역시 유성구 봉명동","535-5","535","5","한진리조트오피스텔","43.06","202001","9","4,500","9","1994","대학로 31"
"대전광역시 유성구 봉명동","535-5","535","5","한진리조트오피스텔","38.61","202001","10","4,100","12","1994","대학로 31"
"대전광역시 유성구 봉명동","535-5","535","5","한진리조트오피스텔","43.06","202001","17","4,400","11","1994","대학로 31"
"대전광역시 유성구 봉명동","535-5","535","5","한진리조트오피스텔","43.06","202002","3","4,400","17","1994","대학로 31"
"대전광역시 유성구 봉명동","535-5","535","5","한진리조트오피스텔","57.1","202002","13","5,900","10","1994","대학로 31"
"대전광역시 유성구 봉명동","551-7","551","7","한진오피스텔","32.25","201905","25","2,300","6","1990","계룡로105번길 15"
"대전광역시 유성구 봉명동","551-7","551","7","한진오피스텔","32.25","201905","25","2,300","6","1990","계룡로105번길 15"
"대전광역시 유성구 봉명동","551-7","551","7","한진오피스텔","32.25","201905","25","2,400","6","1990","계룡로105번길 15"
"대전광역시 유성구 봉명동","551-7","551","7","한진오피스텔","32.25","201908","16","3,500","10","1990","계룡로105번길 15"
"대전광역시 유성구 봉명동","551-7","551","7","한진오피스텔","32.25","201912","5","3,600","4","1990","계룡로105번길 15"
"대전광역시 유성구 봉명동","551-7","551","7","한진오피스텔","32.25","201912","10","3,550","9","1990","계룡로105번길 15"
"대전광역시 유성구 봉명동","551-7","551","7","한진오피스텔","32.25","201912","11","3,550","11","1990","계룡로105번길 15"
"대전광역시 유성구 봉명동","551-7","551","7","한진오피스텔","32.25","201912","24","3,650","10","1990","계룡로105번길 15"
"대전광역시 유성구 봉명동","551-7","551","7","한진오피스텔","32.25","202001","6","3,600","6","1990","계룡로105번길 15"
"대전광역시 유성구 봉명동","551-7","551","7","한진오피스텔","32.25","202002","12","3,650","6","1990","계룡로105번길 15"
"대전광역시 유성구 봉명동","551-7","551","7","한진오피스텔","32.25","202002","13","3,650","6","1990","계룡로105번길 15"
"대전광역시 유성구 봉명동","551-7","551","7","한진오피스텔","32.25","202002","28","3,300","10","1990","계룡로105번길 15"
"대전광역시 유성구 봉명동","551-7","551","7","한진오피스텔","32.25","202003","1","3,700","11","1990","계룡로105번길 15"
"대전광역시 유성구 봉명동","551-7","551","7","한진오피스텔","32.25","202003","9","2,800","3","1990","계룡로105번길 15"
"대전광역시 유성구 봉명동","540-8","540","8","해나래","28.86","202002","11","12,552","5","2020","온천로107번길 19"
"대전광역시 유성구 봉명동","535-6","535","6","현대리조텔","25.2","201908","2","2,300","4","1992","대학로 27"
"대전광역시 유성구 봉명동","535-6","535","6","현대리조텔","25.2","201908","12","2,150","8","1992","대학로 27"
"대전광역시 유성구 봉명동","535-6","535","6","현대리조텔","25.2","201908","13","2,150","14","1992","대학로 27"
"대전광역시 유성구 봉명동","535-6","535","6","현대리조텔","25.2","201909","16","2,650","16","1992","대학로 27"
"대전광역시 유성구 봉명동","535-6","535","6","현대리조텔","25.2","201909","18","2,000","7","1992","대학로 27"
"대전광역시 유성구 봉명동","535-6","535","6","현대리조텔","27.86","201909","28","2,200","13","1992","대학로 27"
"대전광역시 유성구 봉명동","535-6","535","6","현대리조텔","25.2","201911","21","2,300","7","1992","대학로 27"
"대전광역시 유성구 봉명동","535-6","535","6","현대리조텔","33.6","201912","6","3,450","5","1992","대학로 27"
"대전광역시 유성구 봉명동","535-6","535","6","현대리조텔","25.2","202001","23","1,900","5","1992","대학로 27"
"대전광역시 유성구 봉명동","535-6","535","6","현대리조텔","25.2","202002","25","2,900","16","1992","대학로 27"
"대전광역시 유성구 봉명동","535-6","535","6","현대리조텔","25.2","202002","26","2,200","7","1992","대학로 27"
"대전광역시 유성구 봉명동","535-6","535","6","현대리조텔","27.86","202003","13","2,200","7","1992","대학로 27"
"대전광역시 유성구 봉명동","536-9","536","9","홍인오피스텔","38.35","201904","24","3,000","6","1992","대학로 28"
"대전광역시 유성구 봉명동","536-9","536","9","홍인오피스텔","48.74","201908","30","4,400","8","1992","대학로 28"
"대전광역시 유성구 봉명동","536-9","536","9","홍인오피스텔","33.98","201910","4","3,000","11","1992","대학로 28"
"대전광역시 유성구 봉명동","536-9","536","9","홍인오피스텔","24.75","201910","14","1,600","16","1992","대학로 28"
"대전광역시 유성구 봉명동","536-9","536","9","홍인오피스텔","38.35","201911","8","3,200","15","1992","대학로 28"
"대전광역시 유성구 봉명동","536-9","536","9","홍인오피스텔","33.98","201912","5","3,500","15","1992","대학로 28"
"대전광역시 유성구 봉명동","536-9","536","9","홍인오피스텔","33.53","201912","24","2,900","18","1992","대학로 28"
"대전광역시 유성구 봉명동","536-9","536","9","홍인오피스텔","80.32","202001","23","6,850","15","1992","대학로 28"
"대전광역시 유성구 봉명동","536-9","536","9","홍인오피스텔","37.13","202003","2","3,300","18","1992","대학로 28"
"대전광역시 유성구 장대동","278-2","278","2","넥스투빌","28.19","201904","10","14,500","10","2003","유성대로736번길 19"
"대전광역시 유성구 장대동","278-2","278","2","넥스투빌","31.37","201904","20","14,000","9","2003","유성대로736번길 19"
"대전광역시 유성구 장대동","278-2","278","2","넥스투빌","31.98","201904","21","15,000","11","2003","유성대로736번길 19"
"대전광역시 유성구 장대동","278-2","278","2","넥스투빌","49.23","201904","22","16,000","6","2003","유성대로736번길 19"
"대전광역시 유성구 장대동","278-2","278","2","넥스투빌","23.68","201904","25","13,500","10","2003","유성대로736번길 19"
"대전광역시 유성구 장대동","278-2","278","2","넥스투빌","28.19","201905","7","14,000","4","2003","유성대로736번길 19"
"대전광역시 유성구 장대동","278-2","278","2","넥스투빌","49.98","201905","14","17,000","7","2003","유성대로736번길 19"
"대전광역시 유성구 장대동","278-2","278","2","넥스투빌","28.19","201905","17","14,000","8","2003","유성대로736번길 19"
"대전광역시 유성구 장대동","278-2","278","2","넥스투빌","28.89","201905","22","16,000","8","2003","유성대로736번길 19"
"대전광역시 유성구 장대동","278-2","278","2","넥스투빌","31.37","201905","29","14,000","9","2003","유성대로736번길 19"
"대전광역시 유성구 장대동","278-2","278","2","넥스투빌","31.37","201906","9","15,000","9","2003","유성대로736번길 19"
"대전광역시 유성구 장대동","278-2","278","2","넥스투빌","28.19","201906","11","14,000","7","2003","유성대로736번길 19"
"대전광역시 유성구 장대동","278-2","278","2","넥스투빌","61.81","201906","14","21,000","4","2003","유성대로736번길 19"
"대전광역시 유성구 장대동","278-2","278","2","넥스투빌","31.98","201906","17","18,000","11","2003","유성대로736번길 19"
"대전광역시 유성구 장대동","278-2","278","2","넥스투빌","22.81","201906","23","15,000","10","2003","유성대로736번길 19"
"대전광역시 유성구 장대동","278-2","278","2","넥스투빌","49.98","201906","26","21,000","11","2003","유성대로736번길 19"
"대전광역시 유성구 장대동","278-2","278","2","넥스투빌","28.89","201907","9","19,500","4","2003","유성대로736번길 19"
"대전광역시 유성구 장대동","278-2","278","2","넥스투빌","30.31","201907","15","18,000","4","2003","유성대로736번길 19"
"대전광역시 유성구 장대동","278-2","278","2","넥스투빌","28.19","201907","31","17,800","5","2003","유성대로736번길 19"
"대전광역시 유성구 장대동","278-2","278","2","넥스투빌","39.05","201908","30","19,000","8","2003","유성대로736번길 19"
"대전광역시 유성구 장대동","278-2","278","2","넥스투빌","45.82","201910","22","15,000","6","2003","유성대로736번길 19"
"대전광역시 유성구 장대동","278-2","278","2","넥스투빌","52.22","201910","24","31,300","6","2003","유성대로736번길 19"
"대전광역시 유성구 장대동","278-2","278","2","넥스투빌","28.89","201910","25","25,000","5","2003","유성대로736번길 19"
"대전광역시 유성구 장대동","278-2","278","2","넥스투빌","28.19","201911","4","26,000","8","2003","유성대로736번길 19"
"대전광역시 유성구 장대동","278-2","278","2","넥스투빌","107.21","201911","10","45,000","3","2003","유성대로736번길 19"
"대전광역시 유성구 장대동","278-2","278","2","넥스투빌","44.11","202001","10","36,000","7","2003","유성대로736번길 19"
"대전광역시 유성구 장대동","278-2","278","2","넥스투빌","45.82","202001","16","36,000","5","2003","유성대로736번길 19"
"대전광역시 유성구 장대동","278-2","278","2","넥스투빌","31.37","202002","7","26,000","9","2003","유성대로736번길 19"
"대전광역시 유성구 장대동","278-2","278","2","넥스투빌","45.82","202002","7","39,500","7","2003","유성대로736번길 19"
"대전광역시 유성구 지족동","898-5","898","5","(898-5)","53.54","201911","5","15,987","8","2016","노은로 167"
"대전광역시 유성구 지족동","898-5","898","5","(898-5)","56.13","201911","5","16,755","7","2016","노은로 167"
"대전광역시 유성구 지족동","898-5","898","5","(898-5)","53.54","201911","5","15,987","6","2016","노은로 167"
"대전광역시 유성구 지족동","898-5","898","5","(898-5)","31.09","202002","21","11,800","5","2016","노은로 167"
"대전광역시 유성구 지족동","863-2","863","2","계룡리슈빌스카이","83.49","201905","21","15,000","8","2005","노은서로266번길 61"
"대전광역시 유성구 지족동","863-2","863","2","계룡리슈빌스카이","97.52","201909","10","13,000","7","2005","노은서로266번길 61"
"대전광역시 유성구 지족동","863-2","863","2","계룡리슈빌스카이","96.14","201910","23","16,000","4","2005","노은서로266번길 61"
"대전광역시 유성구 지족동","863-2","863","2","계룡리슈빌스카이","96.14","202003","25","14,500","3","2005","노은서로266번길 61"
"대전광역시 유성구 지족동","898-3","898","3","야베스빌딩","49.97","201906","28","8,731","9","2009","노은로 173"
"대전광역시 유성구 지족동","898-3","898","3","야베스빌딩","44.26","201906","28","9,400","8","2009","노은로 173"
"대전광역시 유성구 지족동","898-3","898","3","야베스빌딩","49.97","201912","25","9,800","10","2009","노은로 173"
"대전광역시 유성구 지족동","898-3","898","3","야베스빌딩","44.26","202002","11","7,650","7","2009","노은로 173"
"대전광역시 유성구 지족동","898-3","898","3","야베스빌딩","49.97","202002","11","9,400","9","2009","노은로 173"
"대전광역시 유성구 지족동","893-1","893","1","폴리더빌라스","28.2","201905","1","6,500","6","2011","은구비남로7번길 30"
"대전광역시 유성구 지족동","893-1","893","1","폴리더빌라스","36.4","201905","25","7,300","6","2011","은구비남로7번길 30"
"대전광역시 유성구 지족동","893-1","893","1","폴리더빌라스","28.2","201905","28","6,400","3","2011","은구비남로7번길 30"
"대전광역시 중구 선화동","284-4","284","4","스마트 284","41.31","201905","13","8,300","2","2013","보문로 286"
"대전광역시 중구 선화동","284-4","284","4","스마트 284","41.31","202001","14","8,000","2","2013","보문로 286"
"대전광역시 중구 선화동","284-4","284","4","스마트 284","41.31","202002","17","7,800","2","2013","보문로 286"
"대전광역시 중구 선화동","79-14","79","14","유원오피스텔","35.95","201908","31","1,970","8","1992","대종로550번길 5"
"대전광역시 중구 선화동","79-14","79","14","유원오피스텔","35.95","201909","17","2,000","13","1992","대종로550번길 5"
"대전광역시 중구 선화동","79-14","79","14","유원오피스텔","35.95","201912","6","1,950","8","1992","대종로550번길 5"
"대전광역시 중구 선화동","79-14","79","14","유원오피스텔","49.56","202002","1","2,700","3","1992","대종로550번길 5"
"대전광역시 중구 선화동","79-14","79","14","유원오피스텔","38.75","202002","11","1,500","10","1992","대종로550번길 5"
"대전광역시 중구 선화동","79-14","79","14","유원오피스텔","35.95","202003","17","1,800","12","1992","대종로550번길 5"
"대전광역시 중구 선화동","79-14","79","14","유원오피스텔","39.4","202003","31","2,500","13","1992","대종로550번길 5"
"대전광역시 중구 오류동","154-4","154","4","	(154-4)	","40.75","201904","6","3,550","9","1992","계백로 1719"
"대전광역시 중구 오류동","154-4","154","4","	(154-4)	","39.27","201904","9","4,000","17","1992","계백로 1719"
"대전광역시 중구 오류동","154-4","154","4","	(154-4)	","40.75","201904","20","3,300","13","1992","계백로 1719"
"대전광역시 중구 오류동","154-4","154","4","	(154-4)	","44.08","201904","20","3,300","13","1992","계백로 1719"
"대전광역시 중구 오류동","154-4","154","4","	(154-4)	","40.75","201905","27","3,300","16","1992","계백로 1719"
"대전광역시 중구 오류동","154-4","154","4","	(154-4)	","48.88","201905","29","4,200","13","1992","계백로 1719"
"대전광역시 중구 오류동","154-4","154","4","	(154-4)	","48.88","201906","4","3,600","8","1992","계백로 1719"
"대전광역시 중구 오류동","154-4","154","4","	(154-4)	","48","201906","5","3,650","17","1992","계백로 1719"
"대전광역시 중구 오류동","154-4","154","4","	(154-4)	","20.48","201906","25","2,350","13","1992","계백로 1719"
"대전광역시 중구 오류동","154-4","154","4","	(154-4)	","48","201907","3","3,700","9","1992","계백로 1719"
"대전광역시 중구 오류동","154-4","154","4","	(154-4)	","39.48","201907","17","3,400","13","1992","계백로 1719"
"대전광역시 중구 오류동","154-4","154","4","	(154-4)	","40.75","201908","13","3,000","8","1992","계백로 1719"
"대전광역시 중구 오류동","154-4","154","4","	(154-4)	","39.48","201909","24","3,000","17","1992","계백로 1719"
"대전광역시 중구 오류동","154-4","154","4","	(154-4)	","20.48","201910","8","2,200","13","1992","계백로 1719"
"대전광역시 중구 오류동","154-4","154","4","	(154-4)	","20.48","201910","8","2,200","9","1992","계백로 1719"
"대전광역시 중구 오류동","154-4","154","4","	(154-4)	","20.48","201910","8","2,200","8","1992","계백로 1719"
"대전광역시 중구 오류동","154-4","154","4","	(154-4)	","42.92","201910","16","3,600","12","1992","계백로 1719"
"대전광역시 중구 오류동","154-4","154","4","	(154-4)	","20.48","201910","17","2,100","12","1992","계백로 1719"
"대전광역시 중구 오류동","154-4","154","4","	(154-4)	","44.08","201910","31","3,500","15","1992","계백로 1719"
"대전광역시 중구 오류동","154-4","154","4","	(154-4)	","39.48","201911","7","3,600","12","1992","계백로 1719"
"대전광역시 중구 오류동","154-4","154","4","	(154-4)	","75.56","201911","7","5,500","8","1992","계백로 1719"
"대전광역시 중구 오류동","154-4","154","4","	(154-4)	","46.2","201911","14","3,200","12","1992","계백로 1719"
"대전광역시 중구 오류동","154-4","154","4","	(154-4)	","48.88","201911","25","4,000","6","1992","계백로 1719"
"대전광역시 중구 오류동","154-4","154","4","	(154-4)	","46.2","201911","26","3,400","15","1992","계백로 1719"
"대전광역시 중구 오류동","154-4","154","4","	(154-4)	","39.27","201911","29","3,500","15","1992","계백로 1719"
"대전광역시 중구 오류동","154-4","154","4","	(154-4)	","39.48","201911","29","3,500","15","1992","계백로 1719"
"대전광역시 중구 오류동","154-4","154","4","	(154-4)	","46.2","201912","9","3,400","10","1992","계백로 1719"
"대전광역시 중구 오류동","154-4","154","4","	(154-4)	","49.92","201912","13","3,400","17","1992","계백로 1719"
"대전광역시 중구 오류동","154-4","154","4","	(154-4)	","39.48","201912","24","3,400","5","1992","계백로 1719"
"대전광역시 중구 오류동","154-4","154","4","	(154-4)	","40.75","201912","31","3,600","17","1992","계백로 1719"
"대전광역시 중구 오류동","154-4","154","4","	(154-4)	","39.48","202001","8","4,000","5","1992","계백로 1719"
"대전광역시 중구 오류동","154-4","154","4","	(154-4)	","42.38","202001","10","3,200","10","1992","계백로 1719"
"대전광역시 중구 오류동","154-4","154","4","	(154-4)	","46.2","202001","20","3,500","13","1992","계백로 1719"
"대전광역시 중구 오류동","154-4","154","4","	(154-4)	","40.75","202002","8","3,070","13","1992","계백로 1719"
"대전광역시 중구 오류동","154-4","154","4","	(154-4)	","42.38","202002","26","3,250","17","1992","계백로 1719"
"대전광역시 중구 오류동","154-4","154","4","	(154-4)	","39.48","202002","26","3,300","16","1992","계백로 1719"
"대전광역시 중구 오류동","154-4","154","4","	(154-4)	","39.48","202003","2","3,450","14","1992","계백로 1719"
"대전광역시 중구 오류동","154-4","154","4","	(154-4)	","75.56","202003","20","3,800","7","1992","계백로 1719"
"대전광역시 중구 오류동","154-4","154","4","	(154-4)	","44.08","202003","20","3,700","10","1992","계백로 1719"
"대전광역시 중구 유천동","303-48","303","48","유천미소랑 아파트","54.11","201905","9","13,500","2","2017","계백로1566번길 19"
"대전광역시 중구 유천동","303-48","303","48","유천미소랑 아파트","38.66","201911","23","9,200","2","2017","계백로1566번길 19"
"대전광역시 중구 은행동","134","134","0","	(134)	","19.11","201904","14","3,500","2","1991","목척9길 28"
"대전광역시 중구 은행동","134","134","0","	(134)	","21.6","201910","23","6,400","3","1991","목척9길 28"
