"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20190401 ~ 20200331"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 대전광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"대전광역시 서구 용문동","229-25","0229","0025","(229-25)","64.17","72.6","201910","23","39,295","2","1981","아랫강변9길 4"
"대전광역시 서구 용문동","255-47","0255","0047","거산빌라103,104동","53.76","34.91","201905","25","7,200","3","1991","계룡로686번길 36"
"대전광역시 서구 용문동","217-11","0217","0011","계룡빌라","42.45","22.2","201907","6","6,200","3","1991","도솔로519번길 35"
"대전광역시 서구 용문동","217-11","0217","0011","계룡빌라","42.45","22.2","201912","19","6,300","3","1991","도솔로519번길 35"
"대전광역시 서구 용문동","217-11","0217","0011","계룡빌라","42.27","23.9","202001","4","7,300","4","1991","도솔로519번길 35"
"대전광역시 서구 용문동","217-11","0217","0011","계룡빌라","42.45","22.2","202002","11","8,000","1","1991","도솔로519번길 35"
"대전광역시 서구 용문동","226-4","0226","0004","금성백조연립","49.2","43.85","201907","2","8,900","2","1981","아랫강변9길 33"
"대전광역시 서구 용문동","226-4","0226","0004","금성백조연립","64.9","57.86","202002","24","47,580","3","1981","아랫강변9길 33"
"대전광역시 서구 용문동","233-11","0233","0011","금은빌라","67.498","58.18","201909","7","36,590","1","1980","아랫강변9길 82"
"대전광역시 서구 용문동","216-3","0216","0003","대광빌라B동","50.76","30.49","201912","9","7,100","4","1994","유등로 613"
"대전광역시 서구 용문동","216-3","0216","0003","대광빌라B동","50.76","30.49","202003","19","7,300","4","1994","유등로 613"
"대전광역시 서구 용문동","215-3","0215","0003","대동빌라A동","58.18","28.72","201911","14","7,500","4","1995","유등로 629"
"대전광역시 서구 용문동","215-3","0215","0003","대동빌라A동","58.18","28.72","202001","6","7,200","1","1995","유등로 629"
"대전광역시 서구 용문동","215-27","0215","0027","대동빌라B동","58.17","30.86","202001","4","5,800","-1","1996","유등로 627"
"대전광역시 서구 용문동","238-16","0238","0016","대명빌라","58.98","36.24","201905","28","22,080","4","1994","아랫강변1길 39"
"대전광역시 서구 용문동","238-16","0238","0016","대명빌라","62.88","38.42","201911","29","39,530","2","1994","아랫강변1길 39"
"대전광역시 서구 용문동","231-1","0231","0001","대성","56.66","34.35","201904","16","28,035","3","1981","아랫강변4길 66"
"대전광역시 서구 용문동","231-1","0231","0001","대성","52.96","32.1","201904","23","19,500","1","1981","아랫강변4길 66"
"대전광역시 서구 용문동","231-1","0231","0001","대성","49.39","30.22","201908","22","30,200","3","1981","아랫강변4길 66"
"대전광역시 서구 용문동","231-1","0231","0001","대성","56.66","33.35","202001","6","41,095","3","1981","아랫강변4길 66"
"대전광역시 서구 용문동","231-1","0231","0001","대성","52.89","31.14","202001","23","42,000","3","1981","아랫강변4길 66"
"대전광역시 서구 용문동","280-76","0280","0076","대운빌라가,나동","38.788","19.7","202001","14","8,000","4","1994","괴정로189번길 29"
"대전광역시 서구 용문동","280-77","0280","0077","대운빌라다동","38.04","26.36","201910","29","5,600","4","1993","괴정로189번길 25"
"대전광역시 서구 용문동","260-63","0260","0063","대운하이츠2동","56.16","33.13","202003","25","11,000","4","1999","용문로 89-6"
"대전광역시 서구 용문동","224-74","0224","0074","동래빌라","52.065","37.8","201912","11","25,100","2","1991","도솔로 514"
"대전광역시 서구 용문동","224-74","0224","0074","동래빌라","48.705","35.35","202002","1","41,560","3","1991","도솔로 514"
"대전광역시 서구 용문동","230-81","0230","0081","동민주택","47.34","43.9","201905","17","8,920","1","1992","아랫강변6길 122"
"대전광역시 서구 용문동","230-81","0230","0081","동민주택","50.94","47.22","201906","4","9,710","3","1992","아랫강변6길 122"
"대전광역시 서구 용문동","230-81","0230","0081","동민주택","50.94","47.22","201908","20","30,000","1","1992","아랫강변6길 122"
"대전광역시 서구 용문동","230-81","0230","0081","동민주택","47.34","43.9","201910","31","35,415","4","1992","아랫강변6길 122"
"대전광역시 서구 용문동","230-81","0230","0081","동민주택","35.82","33.21","201911","4","34,860","3","1992","아랫강변6길 122"
"대전광역시 서구 용문동","230-81","0230","0081","동민주택","43.8","40.61","201911","22","32,275","1","1992","아랫강변6길 122"
"대전광역시 서구 용문동","285-1","0285","0001","동양빌리지다동","84.12","57.47","201909","16","14,000","2","1997","괴정로 195-12"
"대전광역시 서구 용문동","213-16","0213","0016","동양아트빌라A동","59.96","34.53","201912","28","7,900","3","1994","도솔로499번길 40"
"대전광역시 서구 용문동","213-28","0213","0028","동양아트빌라B동","42.94","31.28","201908","25","7,000","1","1994","도솔로499번길 42"
"대전광역시 서구 용문동","258-16","0258","0016","무지개1,2,3,4동","46.8","41.44","201904","18","9,000","3","1981","도산로370번길 11"
"대전광역시 서구 용문동","258-16","0258","0016","무지개1,2,3,4동","46.8","41.44","201905","31","10,200","2","1981","도산로370번길 11"
"대전광역시 서구 용문동","258-16","0258","0016","무지개1,2,3,4동","46.8","41.44","201906","28","10,000","1","1981","도산로370번길 11"
"대전광역시 서구 용문동","258-16","0258","0016","무지개1,2,3,4동","46.8","41.44","201907","6","9,200","1","1981","도산로370번길 11"
"대전광역시 서구 용문동","258-16","0258","0016","무지개1,2,3,4동","46.8","41.44","201910","21","11,800","1","1981","도산로370번길 11"
"대전광역시 서구 용문동","258-16","0258","0016","무지개1,2,3,4동","46.8","41.44","201912","17","11,800","1","1981","도산로370번길 11"
"대전광역시 서구 용문동","258-16","0258","0016","무지개1,2,3,4동","46.8","41.44","202001","29","11,770","2","1981","도산로370번길 11"
"대전광역시 서구 용문동","258-23","0258","0023","무지개11동","82.32","57.92","202002","21","19,750","2","1982","계룡로 658-18"
"대전광역시 서구 용문동","258-6","0258","0006","무지개6,7동","61.07","55.68","202002","27","16,500","3","1982","도산로 376-12"
"대전광역시 서구 용문동","258-21","0258","0021","무지개8,9동","61.07","55.66","201910","14","15,000","1","1982","도산로 376-20"
"대전광역시 서구 용문동","258-21","0258","0021","무지개8,9동","65.75","55.66","202003","14","17,750","1","1982","도산로 376-20"
"대전광역시 서구 용문동","224-43","0224","0043","삼흥빌라1,2동","76.08","61.9","201910","12","26,500","2","1997","아랫강변10길 62"
"대전광역시 서구 용문동","224-134","0224","0134","삼흥빌라5동","76.8","65.71","201905","17","13,975","1","1997","아랫강변10길 56"
"대전광역시 서구 용문동","224-134","0224","0134","삼흥빌라5동","76.8","65.71","201910","4","45,955","4","1997","아랫강변10길 56"
"대전광역시 서구 용문동","270-6","0270","0006","성림그린빌라","74.52","41.5","201905","24","11,300","4","1995","도산로335번길 14"
"대전광역시 서구 용문동","255-68","0255","0068","성림빌라가동","67.29","36.01","201911","12","12,000","2","1996","유등로505번길 24"
"대전광역시 서구 용문동","224-31","0224","0031","성산그린빌","76.56","57.6","201904","1","13,665","1","2004","아랫강변10길 32"
"대전광역시 서구 용문동","224-31","0224","0031","성산그린빌","76.56","57.6","201911","29","29,805","3","2004","아랫강변10길 32"
"대전광역시 서구 용문동","230-14","0230","0014","성원빌라","45.7","44.7","201904","6","28,265","3","1990","아랫강변6길 120"
"대전광역시 서구 용문동","230-14","0230","0014","성원빌라","45.7","44.68","201908","28","31,520","1","1990","아랫강변6길 120"
"대전광역시 서구 용문동","272-3","0272","0003","신우빌라B동","46.44","32.63","201908","19","8,200","2","1991","도산로335번길 25"
"대전광역시 서구 용문동","272-3","0272","0003","신우빌라B동","50.76","32.63","201912","4","7,915","3","1991","도산로335번길 25"
"대전광역시 서구 용문동","282-37","0282","0037","신우빌라다동","50.54","43.45","201910","30","5,500","3","1991","용문로 126-3"
"대전광역시 서구 용문동","282-38","0282","0038","신우빌라라동","50.91","40","201909","22","6,000","3","1991","용문로 126-2"
"대전광역시 서구 용문동","233-12","0233","0012","에이스빌리지B동","65.28","36.05","201904","11","20,195","4","2003","아랫강변9길 84"
"대전광역시 서구 용문동","233-12","0233","0012","에이스빌리지B동","68.23","36.05","201908","13","33,115","1","2003","아랫강변9길 84"
"대전광역시 서구 용문동","255-18","0255","0018","왕성빌리지","84.11","58.92","201904","1","15,500","2","1995","유등로505번길 32"
"대전광역시 서구 용문동","220-13","0220","0013","우경빌라","45.87","45.84","201904","4","9,800","2","1991","도솔로505번길 16"
"대전광역시 서구 용문동","220-13","0220","0013","우경빌라","45.87","45.84","202001","4","10,100","2","1991","도솔로505번길 16"
"대전광역시 서구 용문동","224-127","0224","0127","유성오토빌라1동","54.84","32.89","201906","22","25,035","2","1994","유등로 565"
"대전광역시 서구 용문동","224-127","0224","0127","유성오토빌라1동","54.84","32.89","201907","23","32,970","1","1994","유등로 565"
"대전광역시 서구 용문동","224-127","0224","0127","유성오토빌라1동","54.84","32.89","201909","17","33,970","1","1994","유등로 565"
"대전광역시 서구 용문동","224-127","0224","0127","유성오토빌라1동","54.84","32.89","201911","29","41,065","3","1994","유등로 565"
"대전광역시 서구 용문동","224-126","0224","0126","유성오토빌라2동","59.16","38.1","201909","28","37,825","4","1994","유등로 567"
"대전광역시 서구 용문동","224-126","0224","0126","유성오토빌라2동","59.16","38.1","201910","18","37,150","3","1994","유등로 567"
"대전광역시 서구 용문동","224-126","0224","0126","유성오토빌라2동","59.16","38.1","201910","22","36,705","2","1994","유등로 567"
"대전광역시 서구 용문동","224-125","0224","0125","유성오토빌라3동","59.16","43.96","201904","26","19,000","3","1994","유등로 569"
"대전광역시 서구 용문동","224-125","0224","0125","유성오토빌라3동","59.16","43.96","201905","17","33,500","2","1994","유등로 569"
"대전광역시 서구 용문동","224-125","0224","0125","유성오토빌라3동","59.16","43.96","201907","31","27,950","-1","1994","유등로 569"
"대전광역시 서구 용문동","592-12","0592","0012","장미1,2,3동","61.78","50.32","201906","19","15,550","3","1983","계룡로636번길 42"
"대전광역시 서구 용문동","592-12","0592","0012","장미1,2,3동","61.78","50.32","201908","21","15,800","1","1983","계룡로636번길 42"
"대전광역시 서구 용문동","592-12","0592","0012","장미1,2,3동","60.48","50.32","201908","29","16,000","4","1983","계룡로636번길 42"
"대전광역시 서구 용문동","592-12","0592","0012","장미1,2,3동","60.48","50.32","201909","21","16,900","4","1983","계룡로636번길 42"
"대전광역시 서구 용문동","592-12","0592","0012","장미1,2,3동","61.78","50.32","201910","26","16,800","2","1983","계룡로636번길 42"
"대전광역시 서구 용문동","592-12","0592","0012","장미1,2,3동","70.64","50.32","201911","9","19,000","3","1983","계룡로636번길 42"
"대전광역시 서구 용문동","592-12","0592","0012","장미1,2,3동","70.64","50.32","202003","8","18,200","1","1983","계룡로636번길 42"
"대전광역시 서구 용문동","592-12","0592","0012","장미1,2,3동","61.78","50.32","202003","27","16,900","2","1983","계룡로636번길 42"
"대전광역시 서구 용문동","592-12","0592","0012","장미1,2,3동","68.04","50.32","202003","28","19,000","4","1983","계룡로636번길 42"
"대전광역시 서구 용문동","221-5","0221","0005","정안빌라","67.88","12.89","201912","10","9,600","4","1991","도솔로519번길 11"
"대전광역시 서구 용문동","221-5","0221","0005","정안빌라","67.88","12.89","201912","19","10,650","3","1991","도솔로519번길 11"
"대전광역시 서구 용문동","221-5","0221","0005","정안빌라","53.44","10.15","201912","24","8,500","3","1991","도솔로519번길 11"
"대전광역시 서구 용문동","221-5","0221","0005","정안빌라","50.73","9.63","201912","26","8,200","3","1991","도솔로519번길 11"
"대전광역시 서구 용문동","217-15","0217","0015","중부빌라(217-15)","45.66","36.95","201906","24","6,900","1","1990","도솔로519번길 31"
"대전광역시 서구 용문동","217-15","0217","0015","중부빌라(217-15)","45.66","36.95","202001","5","7,000","2","1990","도솔로519번길 31"
"대전광역시 서구 용문동","280-11","0280","0011","지엠빌리지","66.7","46","202001","30","13,900","3","2003","괴정로181번길 6"
"대전광역시 서구 용문동","218-9","0218","0009","청운연립","53.92","37.38","201904","26","6,200","2","1982","도산로452번길 25"
"대전광역시 서구 용문동","218-9","0218","0009","청운연립","42.78","37.38","201905","1","5,400","3","1982","도산로452번길 25"
"대전광역시 서구 용문동","218-9","0218","0009","청운연립","42.78","35.76","201909","15","6,200","3","1982","도산로452번길 25"
"대전광역시 서구 용문동","218-9","0218","0009","청운연립","42.78","35.76","201910","10","6,100","3","1982","도산로452번길 25"
"대전광역시 서구 용문동","218-9","0218","0009","청운연립","53.92","44.16","201911","4","6,500","3","1982","도산로452번길 25"
"대전광역시 서구 용문동","218-9","0218","0009","청운연립","42.78","35.76","201911","20","6,200","1","1982","도산로452번길 25"
"대전광역시 서구 용문동","218-9","0218","0009","청운연립","53.92","37.38","201911","21","6,400","2","1982","도산로452번길 25"
"대전광역시 서구 용문동","218-9","0218","0009","청운연립","42.78","35.76","201912","13","6,800","1","1982","도산로452번길 25"
"대전광역시 서구 용문동","218-9","0218","0009","청운연립","42.78","35.76","201912","22","6,500","1","1982","도산로452번길 25"
"대전광역시 서구 용문동","218-9","0218","0009","청운연립","53.92","44.16","202001","20","7,900","3","1982","도산로452번길 25"
"대전광역시 서구 용문동","255-54","0255","0054","초원빌라","64.8","50.8","201910","9","9,300","3","2001","도산로370번길 61"
"대전광역시 서구 용문동","263-11","0263","0011","태평주택","83.66","79.8","202002","20","10,500","2","1980","도산로 350-2"
"대전광역시 서구 용문동","263-11","0263","0011","태평주택","69.28","71.75","202003","21","9,950","2","1980","도산로 350-2"
"대전광역시 서구 용문동","263-3","0263","0003","한밭주택","50.27","56.08","201904","26","6,700","2","1982","용문로 88"
"대전광역시 서구 용문동","263-3","0263","0003","한밭주택","50.27","56.08","201905","23","7,850","1","1982","용문로 88"
"대전광역시 서구 용문동","222-31","0222","0031","한양1,2동","57.99","36.28","201912","16","8,300","4","1992","유등로 599"
"대전광역시 서구 용문동","222-31","0222","0031","한양1,2동","58.2","36.3","202003","1","10,000","2","1992","유등로 599"
"대전광역시 서구 용문동","222-30","0222","0030","한양3,5동","58.2","38.9","201912","11","7,500","4","1992","유등로 599-1"
"대전광역시 서구 용문동","222-30","0222","0030","한양3,5동","46.5","31.1","202002","28","9,200","3","1992","유등로 599-1"
"대전광역시 서구 용문동","222-30","0222","0030","한양3,5동","58.74","39.4","202003","31","8,300","4","1992","유등로 599-1"
"대전광역시 서구 용문동","222-2","0222","0002","한양6동","52.74","29.24","201911","15","7,250","4","1992","도산로452번길 60"
"대전광역시 서구 용문동","222-2","0222","0002","한양6동","49.39","27.39","202001","4","8,000","2","1992","도산로452번길 60"
"대전광역시 서구 용문동","222-2","0222","0002","한양6동","52.74","29.24","202003","17","9,500","4","1992","도산로452번길 60"
"대전광역시 서구 용문동","234-19","0234","0019","한움파크빌라","63.4","42.03","201904","1","30,725","1","1995","탄방로 133"
"대전광역시 서구 용문동","234-19","0234","0019","한움파크빌라","63.4","42.03","201904","25","22,500","3","1995","탄방로 133"
"대전광역시 서구 용문동","234-19","0234","0019","한움파크빌라","63.4","42.03","201912","2","29,125","1","1995","탄방로 133"
"대전광역시 서구 용문동","234-19","0234","0019","한움파크빌라","60.46","40.21","202003","2","47,625","4","1995","탄방로 133"
"대전광역시 서구 용문동","246-15","0246","0015","한진(246-15)","57.22","39.7","201904","8","9,100","1","1979","아랫강변3길 6"
"대전광역시 서구 용문동","246-15","0246","0015","한진(246-15)","57.22","39.7","201904","21","20,270","2","1979","아랫강변3길 6"
"대전광역시 서구 용문동","246-15","0246","0015","한진(246-15)","57.22","39.7","201905","10","30,140","3","1979","아랫강변3길 6"
"대전광역시 서구 용문동","246-15","0246","0015","한진(246-15)","57.22","39.7","201906","4","9,170","2","1979","아랫강변3길 6"
"대전광역시 서구 용문동","246-15","0246","0015","한진(246-15)","57.22","39.7","201909","3","34,900","3","1979","아랫강변3길 6"
"대전광역시 서구 용문동","246-15","0246","0015","한진(246-15)","57.22","39.7","201909","21","34,500","3","1979","아랫강변3길 6"
"대전광역시 서구 용문동","246-15","0246","0015","한진(246-15)","57.22","39.7","201910","15","35,150","2","1979","아랫강변3길 6"
"대전광역시 서구 용문동","246-15","0246","0015","한진(246-15)","57.22","39.7","201912","3","41,115","1","1979","아랫강변3길 6"
"대전광역시 서구 용문동","263-8","0263","0008","한진주택가동","62.35","41.88","201907","11","6,000","3","1980","도산로 342-7"
"대전광역시 서구 용문동","263-8","0263","0008","한진주택가동","62.35","41.88","202003","6","8,700","2","1980","도산로 342-7"
"대전광역시 서구 용문동","263-7","0263","0007","한진주택나동","58.39","33.8","202003","3","9,350","3","1980","괴정로165번길 29"
"대전광역시 서구 용문동","224-133","0224","0133","흥진빌라","72.27","57.31","201905","31","12,595","4","1998","아랫강변10길 58"
"대전광역시 서구 용문동","224-133","0224","0133","흥진빌라","72.27","57.31","201906","4","12,595","4","1998","아랫강변10길 58"
"대전광역시 서구 용문동","224-133","0224","0133","흥진빌라","73.89","58.51","201907","2","35,000","3","1998","아랫강변10길 58"
"대전광역시 서구 용문동","224-133","0224","0133","흥진빌라","73.89","58.51","201907","3","12,955","2","1998","아랫강변10길 58"
"대전광역시 서구 용문동","224-133","0224","0133","흥진빌라","73.89","58.51","201910","8","32,455","2","1998","아랫강변10길 58"
"대전광역시 서구 용문동","224-133","0224","0133","흥진빌라","73.89","58.51","201910","17","38,355","2","1998","아랫강변10길 58"
"대전광역시 서구 용문동","224-133","0224","0133","흥진빌라","72.45","58.51","201910","30","27,780","1","1998","아랫강변10길 58"
"대전광역시 서구 용문동","224-133","0224","0133","흥진빌라","73.89","58.51","201911","13","32,875","1","1998","아랫강변10길 58"
"대전광역시 서구 용문동","282-3","0282","0003","힐링마을","67.799","50.44","201907","28","17,500","3","2015","용문로 124"
"대전광역시 서구 정림동","123-4","0123","0004","공영빌라","60.795","48.4","201910","21","6,500","4","1990","정림로70번길 30"
"대전광역시 서구 정림동","129-3","0129","0003","구산","79.71","40.98","201908","25","8,750","1","1994","정림동로30번길 6"
"대전광역시 서구 정림동","307","0307","0000","도솔타운","59.804","53.47","201912","5","12,500","4","2016","계백로1307번길 22-47"
"대전광역시 서구 정림동","118-2","0118","0002","동신빌라AB동","53.715","33.82","201911","3","4,600","4","1994","정림로10번길 33"
"대전광역시 서구 정림동","118-2","0118","0002","동신빌라AB동","56.63","35.5","202002","8","4,500","3","1994","정림로10번길 33"
"대전광역시 서구 정림동","118-26","0118","0026","동신빌라가,나동","58.65","40.96","201906","19","4,700","4","1993","정림로10번길 31"
"대전광역시 서구 정림동","118-24","0118","0024","동신빌라다동","42.53","21.09","201909","17","4,000","4","1993","정림로10번길 37-5"
"대전광역시 서구 정림동","118-24","0118","0024","동신빌라다동","46.06","39.58","201912","27","6,500","4","1993","정림로10번길 37-5"
"대전광역시 서구 정림동","6-2","0006","0002","비전타운B동","34.67","27.8","201905","12","6,250","1","2000","계백로 1310-5"
"대전광역시 서구 정림동","6-2","0006","0002","비전타운B동","53.07","42.55","201905","23","8,200","3","2000","계백로 1310-5"
"대전광역시 서구 정림동","6-22","0006","0022","삼원빌라2동","49.74","35.9","201910","14","4,950","1","1991","계백로 1310-33"
"대전광역시 서구 정림동","6-17","0006","0017","삼원빌라3동","50.97","40.02","201910","14","4,100","1","1991","계백로 1310-23"
"대전광역시 서구 정림동","6-8","0006","0008","삼원빌라4동","54.42","39.11","201908","16","6,000","4","1993","정림로70번길 78"
"대전광역시 서구 정림동","695","0695","0000","서원그린빌라","69.05","48.66","201910","14","6,000","3","1997","정림서로 134-14"
"대전광역시 서구 정림동","695","0695","0000","서원그린빌라","60.57","42.68","201912","1","6,200","4","1997","정림서로 134-14"
"대전광역시 서구 정림동","27-14","0027","0014","세운빌라A동","59.6","34.88","202003","30","7,500","3","1995","계백로1300번길 132"
"대전광역시 서구 정림동","162-26","0162","0026","세원빌리지(가동)","77.05","56.52","202002","29","9,500","4","2000","정림동로20번길 16"
"대전광역시 서구 정림동","123-32","0123","0032","우정빌라나동","45.72","60.3","201907","27","6,300","1","1990","정림로70번길 38-1"
"대전광역시 서구 정림동","197-11","0197","0011","유일빌라","59.61","39.31","201910","30","7,800","1","1991","정림동로30번길 31"
"대전광역시 서구 정림동","197-11","0197","0011","유일빌라","58.53","38.58","201911","19","5,500","4","1991","정림동로30번길 31"
"대전광역시 서구 정림동","5-32","0005","0032","장미빌라","44.07","38.85","201912","12","3,600","3","1989","계백로 1301-17"
"대전광역시 서구 탄방동","514-99","0514","0099","(514-99)","64.92","49.1","201905","6","30,000","3","2007","큰마을4길 16"
"대전광역시 서구 탄방동","78-4","0078","0004","(78-4)","81.56","81.98","202001","22","14,500","3","1981","도산로 399-1"
"대전광역시 서구 탄방동","776","0776","0000","갤러리빌6차","19.2307","8.19","201912","13","5,000","5","2011","도솔로411번길 40"
"대전광역시 서구 탄방동","776","0776","0000","갤러리빌6차","19.2307","8.19","202001","8","6,000","5","2011","도솔로411번길 40"
"대전광역시 서구 탄방동","57-24","0057","0024","궁전빌리지","78.95","53.18","202003","10","12,500","2","1997","탄방로 50-8"
"대전광역시 서구 탄방동","86-20","0086","0020","대영빌라(가동)","44.26","31.29","202002","7","7,000","1","1989","탄방로 76-2"
"대전광역시 서구 탄방동","86-21","0086","0021","대영빌라(나동)","44.26","37.47","201905","3","6,700","1","1989","탄방로 76-1"
"대전광역시 서구 탄방동","86-21","0086","0021","대영빌라(나동)","44.26","37.47","202002","17","7,000","2","1989","탄방로 76-1"
"대전광역시 서구 탄방동","783","0783","0000","럭시드","20.4172","7.88","201907","16","5,759","4","2012","문정로90번길 51"
"대전광역시 서구 탄방동","511","0511","0000","반석주택","50.76","46.34","201907","10","34,750","2","1991","큰마을4길 17"
"대전광역시 서구 탄방동","66-40","0066","0040","선경빌라(나동)","42.12","32.68","201906","21","7,200","2","1991","도산로431번길 80"
"대전광역시 서구 탄방동","66-33","0066","0033","선경빌라(다동)","47.04","45.96","201910","26","6,800","4","1991","도산로431번길 76"
"대전광역시 서구 탄방동","77-7","0077","0007","풍진","64.13","56.2","201909","30","15,000","1","1981","탄방로 86-1"
"대전광역시 서구 탄방동","514-390","0514","0390","한민빌라","43.71","41.85","201906","26","36,000","4","1999","숭어리샘1길 9"
"대전광역시 유성구 갑동","387-146","0387","0146","레지던스빌라","156.39","275.37","201912","19","21,000","2","1998","갑동로25번길 133"
"대전광역시 유성구 교촌동","625-4","0625","0004","도시형생활주택","58.1266","35.69","201905","1","13,500","2","2015","진잠로141번길 2"
"대전광역시 유성구 교촌동","625-4","0625","0004","도시형생활주택","58.1266","35.69","201910","1","13,500","5","2015","진잠로141번길 2"
"대전광역시 유성구 구암동","618-15","0618","0015","(618-15)","64.08","37.64","201911","23","11,000","2","1991","유성대로642번길 69"
"대전광역시 유성구 구암동","618-15","0618","0015","(618-15)","64.08","37.64","202003","5","9,500","4","1991","유성대로642번길 69"
"대전광역시 유성구 구암동","623-15","0623","0015","거상빌라","56.46","38.13","201904","15","8,300","1","1995","월드컵대로253번길 58"
"대전광역시 유성구 구암동","623-15","0623","0015","거상빌라","56.46","38.13","201910","25","8,500","2","1995","월드컵대로253번길 58"
"대전광역시 유성구 구암동","623-15","0623","0015","거상빌라","56.46","38.13","201912","11","7,800","3","1995","월드컵대로253번길 58"
"대전광역시 유성구 구암동","591-13","0591","0013","거상아트빌라","39.87","31.06","201908","14","5,900","4","1996","계룡로18번길 35"
"대전광역시 유성구 구암동","596-14","0596","0014","국보주택B","35.1","27.79","202002","14","7,500","1","2001","유성대로668번길 83"
"대전광역시 유성구 구암동","618-2","0618","0002","그린빌라","51.84","33.31","201912","20","6,500","1","1994","유성대로646번길 70"
"대전광역시 유성구 구암동","621-20","0621","0020","금성","52.51","22.04","201905","14","7,230","1","1993","월드컵대로253번안길 16-1"
"대전광역시 유성구 구암동","621-20","0621","0020","금성","52.51","22.03","202003","28","7,900","2","1993","월드컵대로253번안길 16-1"
"대전광역시 유성구 구암동","621-20","0621","0020","금성","52.51","22.04","202003","28","7,300","1","1993","월드컵대로253번안길 16-1"
"대전광역시 유성구 구암동","619-25","0619","0025","낙원빌라","45.21","38.91","201906","10","8,000","2","1990","유성대로642번길 74"
"대전광역시 유성구 구암동","619-10","0619","0010","남산빌라","59.6","45.58","201907","10","10,000","2","1994","월드컵대로253번안길 45-1"
"대전광역시 유성구 구암동","629-3","0629","0003","남산아트빌라","45.66","43.14","201910","16","7,100","3","1990","월드컵대로245번길 19"
"대전광역시 유성구 구암동","629-3","0629","0003","남산아트빌라","45.66","43.14","202002","16","8,300","2","1990","월드컵대로245번길 19"
"대전광역시 유성구 구암동","590-19","0590","0019","남산하이츠","59.89","52.66","202001","28","11,900","3","1995","계룡로16번길 37-10"
"대전광역시 유성구 구암동","618-3","0618","0003","녹산빌라가동","33.285","23.42","201911","23","11,000","2","1991","유성대로646번길 74"
"대전광역시 유성구 구암동","621-11","0621","0011","대성하이츠빌라","84.22","48.15","201904","19","15,000","3","1998","유성대로626번길 35"
"대전광역시 유성구 구암동","621-11","0621","0011","대성하이츠빌라","84.22","48.15","201907","20","12,500","3","1998","유성대로626번길 35"
"대전광역시 유성구 구암동","622-2","0622","0002","럭키빌라","61.63","55.82","201905","31","8,200","2","1984","유성대로642번길 34"
"대전광역시 유성구 구암동","630-10","0630","0010","명인빌라","40.28","24.69","201904","10","4,930","3","1998","월드컵대로245번길 37"
"대전광역시 유성구 구암동","630-10","0630","0010","명인빌라","41.69","25.56","201905","15","5,000","2","1998","월드컵대로245번길 37"
"대전광역시 유성구 구암동","630-10","0630","0010","명인빌라","41.69","25.56","201911","18","5,400","2","1998","월드컵대로245번길 37"
"대전광역시 유성구 구암동","630-10","0630","0010","명인빌라","40.28","24.69","201911","25","4,100","3","1998","월드컵대로245번길 37"
"대전광역시 유성구 구암동","595-24","0595","0024","무지개","53.38","39.28","202003","31","8,900","3","1992","계룡로46번길 57"
"대전광역시 유성구 구암동","600-8","0600","0008","미성하이츠","71.76","47.17","201907","16","12,900","2","1995","계룡로16번길 65"
"대전광역시 유성구 구암동","600-8","0600","0008","미성하이츠","76.25","49.52","202002","8","14,000","2","1995","계룡로16번길 65"
"대전광역시 유성구 구암동","600-8","0600","0008","미성하이츠","71.76","47.17","202003","29","14,500","3","1995","계룡로16번길 65"
"대전광역시 유성구 구암동","619-40","0619","0040","부광빌라","59.48","36","202002","14","10,500","1","1994","월드컵대로253번안길 45"
"대전광역시 유성구 구암동","607-26","0607","0026","부전빌라","46.74","30.91","202002","14","7,950","3","1994","유성대로668번길 84"
"대전광역시 유성구 구암동","607-26","0607","0026","부전빌라","46.74","30.91","202002","14","8,100","4","1994","유성대로668번길 84"
"대전광역시 유성구 구암동","596-7","0596","0007","부전빌라","45.87","43.22","202002","19","7,000","4","1994","계룡로38번길 63"
"대전광역시 유성구 구암동","607-26","0607","0026","부전빌라","46.74","30.91","202003","3","8,200","3","1994","유성대로668번길 84"
"대전광역시 유성구 구암동","615-13","0615","0013","삼오빌라","56.69","45.86","201904","25","5,300","1","1979","월드컵대로289번길 22"
"대전광역시 유성구 구암동","615-13","0615","0013","삼오빌라","56.36","45.86","202002","19","4,500","1","1979","월드컵대로289번길 22"
