"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20190401 ~ 20200331"
"실거래구분 : 오피스텔(전월세)"
"주소구분 : 지번주소"
"시도 : 대전광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세(만원)","층","건축년도","도로명"
"대전광역시 유성구 도룡동","4-28","0004","0028","스마트시티리버뷰","전세","78.72","201906","14","23,000","0","10","2014","엑스포로123번길 26-30"
"대전광역시 유성구 도룡동","4-28","0004","0028","스마트시티리버뷰","전세","74.8","201906","28","21,000","0","11","2014","엑스포로123번길 26-30"
"대전광역시 유성구 도룡동","4-28","0004","0028","스마트시티리버뷰","전세","74.8","201907","8","22,000","0","6","2014","엑스포로123번길 26-30"
"대전광역시 유성구 도룡동","4-28","0004","0028","스마트시티리버뷰","전세","78.72","201907","13","23,500","0","5","2014","엑스포로123번길 26-30"
"대전광역시 유성구 도룡동","4-28","0004","0028","스마트시티리버뷰","월세","84.57","201907","19","5,000","80","6","2014","엑스포로123번길 26-30"
"대전광역시 유성구 도룡동","4-28","0004","0028","스마트시티리버뷰","전세","74.8","201907","20","21,000","0","17","2014","엑스포로123번길 26-30"
"대전광역시 유성구 도룡동","4-28","0004","0028","스마트시티리버뷰","전세","84.94","201908","16","26,000","0","18","2014","엑스포로123번길 26-30"
"대전광역시 유성구 도룡동","4-28","0004","0028","스마트시티리버뷰","전세","84.94","201908","18","23,000","0","7","2014","엑스포로123번길 26-30"
"대전광역시 유성구 도룡동","4-28","0004","0028","스마트시티리버뷰","월세","74.8","201908","20","4,000","65","5","2014","엑스포로123번길 26-30"
"대전광역시 유성구 도룡동","4-28","0004","0028","스마트시티리버뷰","전세","74.8","201908","23","20,500","0","3","2014","엑스포로123번길 26-30"
"대전광역시 유성구 도룡동","4-28","0004","0028","스마트시티리버뷰","전세","74.8","201908","27","22,000","0","11","2014","엑스포로123번길 26-30"
"대전광역시 유성구 도룡동","4-28","0004","0028","스마트시티리버뷰","전세","74.8","201908","29","22,000","0","9","2014","엑스포로123번길 26-30"
"대전광역시 유성구 도룡동","4-28","0004","0028","스마트시티리버뷰","전세","74.8","201909","26","22,000","0","18","2014","엑스포로123번길 26-30"
"대전광역시 유성구 도룡동","4-28","0004","0028","스마트시티리버뷰","월세","74.8","201909","28","5,000","70","5","2014","엑스포로123번길 26-30"
"대전광역시 유성구 도룡동","4-28","0004","0028","스마트시티리버뷰","월세","84.88","201910","4","6,000","60","5","2014","엑스포로123번길 26-30"
"대전광역시 유성구 도룡동","4-28","0004","0028","스마트시티리버뷰","전세","74.8","201910","8","23,000","0","4","2014","엑스포로123번길 26-30"
"대전광역시 유성구 도룡동","4-28","0004","0028","스마트시티리버뷰","전세","74.8","201910","17","22,000","0","18","2014","엑스포로123번길 26-30"
"대전광역시 유성구 도룡동","4-28","0004","0028","스마트시티리버뷰","월세","84.57","201910","20","2,500","90","10","2014","엑스포로123번길 26-30"
"대전광역시 유성구 도룡동","4-28","0004","0028","스마트시티리버뷰","전세","78.72","201910","26","25,000","0","8","2014","엑스포로123번길 26-30"
"대전광역시 유성구 도룡동","4-28","0004","0028","스마트시티리버뷰","월세","74.8","201912","5","2,000","75","17","2014","엑스포로123번길 26-30"
"대전광역시 유성구 도룡동","4-28","0004","0028","스마트시티리버뷰","월세","74.8","201912","26","3,000","80","7","2014","엑스포로123번길 26-30"
"대전광역시 유성구 도룡동","4-28","0004","0028","스마트시티리버뷰","전세","84.57","202001","7","27,000","0","11","2014","엑스포로123번길 26-30"
"대전광역시 유성구 도룡동","4-28","0004","0028","스마트시티리버뷰","월세","84.88","202001","18","3,000","90","8","2014","엑스포로123번길 26-30"
"대전광역시 유성구 도룡동","4-28","0004","0028","스마트시티리버뷰","전세","74.8","202001","29","22,000","0","4","2014","엑스포로123번길 26-30"
"대전광역시 유성구 도룡동","4-28","0004","0028","스마트시티리버뷰","전세","84.94","202002","1","28,000","0","12","2014","엑스포로123번길 26-30"
"대전광역시 유성구 도룡동","4-28","0004","0028","스마트시티리버뷰","전세","74.8","202002","28","24,000","0","12","2014","엑스포로123번길 26-30"
"대전광역시 유성구 도룡동","4-28","0004","0028","스마트시티리버뷰","전세","84.88","202003","2","31,000","0","12","2014","엑스포로123번길 26-30"
"대전광역시 유성구 도룡동","4-28","0004","0028","스마트시티리버뷰","월세","74.8","202003","18","7,000","60","10","2014","엑스포로123번길 26-30"
"대전광역시 유성구 문지동","653-4","0653","0004","(653-4)","월세","30.34","201910","4","500","50","7","2018","문지로299번길 12"
"대전광역시 유성구 문지동","653-4","0653","0004","(653-4)","전세","30.34","202002","5","10,000","0","5","2018","문지로299번길 12"
"대전광역시 유성구 문지동","653-4","0653","0004","(653-4)","전세","27.18","202003","10","10,000","0","5","2018","문지로299번길 12"
"대전광역시 유성구 문지동","655-1","0655","0001","(655-1)","월세","36.23","201909","5","500","60","5","2018","문지로299번길 66"
"대전광역시 유성구 문지동","655-1","0655","0001","(655-1)","월세","27.18","201909","30","500","50","7","2018","문지로299번길 66"
"대전광역시 유성구 문지동","655-1","0655","0001","(655-1)","월세","30.34","202002","27","500","50","6","2018","문지로299번길 66"
"대전광역시 유성구 문지동","655-1","0655","0001","(655-1)","월세","28.12","202003","10","4,500","30","6","2018","문지로299번길 66"
"대전광역시 유성구 봉명동","640-3","0640","0003","	(640-3)	","전세","38.06","201904","24","6,000","0","2","2011","문화원로 109"
"대전광역시 유성구 봉명동","640-3","0640","0003","	(640-3)	","전세","46.17","201908","17","8,700","0","2","2011","문화원로 109"
"대전광역시 유성구 봉명동","640-3","0640","0003","	(640-3)	","전세","46.17","201910","22","8,000","0","2","2011","문화원로 109"
"대전광역시 유성구 봉명동","640-3","0640","0003","	(640-3)	","월세","34.12","202002","8","1,000","30","2","2011","문화원로 109"
"대전광역시 유성구 봉명동","550-9","0550","0009","K-town","월세","25.02","201904","10","3,000","25","6","2015","계룡로105번길 24"
"대전광역시 유성구 봉명동","550-9","0550","0009","K-town","전세","34.47","201904","20","8,000","0","3","2015","계룡로105번길 24"
"대전광역시 유성구 봉명동","550-9","0550","0009","K-town","전세","25.02","201906","4","7,000","0","3","2015","계룡로105번길 24"
"대전광역시 유성구 봉명동","550-9","0550","0009","K-town","월세","25.02","201906","11","2,000","27","5","2015","계룡로105번길 24"
"대전광역시 유성구 봉명동","550-9","0550","0009","K-town","전세","26.53","201906","19","6,800","0","4","2015","계룡로105번길 24"
"대전광역시 유성구 봉명동","550-9","0550","0009","K-town","전세","34.47","201910","7","7,350","0","2","2015","계룡로105번길 24"
"대전광역시 유성구 봉명동","550-9","0550","0009","K-town","월세","30.62","201910","12","2,000","25","6","2015","계룡로105번길 24"
"대전광역시 유성구 봉명동","550-9","0550","0009","K-town","전세","25.02","201911","1","6,500","0","4","2015","계룡로105번길 24"
"대전광역시 유성구 봉명동","550-9","0550","0009","K-town","월세","26.53","201912","30","300","37","5","2015","계룡로105번길 24"
"대전광역시 유성구 봉명동","550-9","0550","0009","K-town","전세","26.53","202002","13","7,000","0","4","2015","계룡로105번길 24"
"대전광역시 유성구 봉명동","640-5","0640","0005","나이스타운 12차","전세","68.29","201904","27","12,000","0","14","null","문화원로 113"
"대전광역시 유성구 봉명동","640-5","0640","0005","나이스타운 12차","전세","70.6","201905","23","13,500","0","14","null","문화원로 113"
"대전광역시 유성구 봉명동","640-5","0640","0005","나이스타운 12차","전세","62.53","201909","17","14,000","0","14","null","문화원로 113"
"대전광역시 유성구 봉명동","537-6","0537","0006","대양오피스텔","월세","46.1","201904","18","200","15","9","1997","온천로 53"
"대전광역시 유성구 봉명동","537-6","0537","0006","대양오피스텔","월세","43.67","201905","29","200","15","4","1997","온천로 53"
"대전광역시 유성구 봉명동","537-6","0537","0006","대양오피스텔","월세","46.1","201906","30","1,000","15","11","1997","온천로 53"
"대전광역시 유성구 봉명동","537-6","0537","0006","대양오피스텔","전세","32.03","201907","9","4,000","0","8","1997","온천로 53"
"대전광역시 유성구 봉명동","537-6","0537","0006","대양오피스텔","월세","64.66","201907","18","500","30","12","1997","온천로 53"
"대전광역시 유성구 봉명동","537-6","0537","0006","대양오피스텔","전세","61.22","201908","2","4,000","0","6","1997","온천로 53"
"대전광역시 유성구 봉명동","537-6","0537","0006","대양오피스텔","월세","43.67","201909","18","200","15","4","1997","온천로 53"
"대전광역시 유성구 봉명동","537-6","0537","0006","대양오피스텔","월세","43.67","201910","11","300","25","9","1997","온천로 53"
"대전광역시 유성구 봉명동","537-6","0537","0006","대양오피스텔","전세","46.1","202001","14","2,500","0","10","1997","온천로 53"
"대전광역시 유성구 봉명동","447-6","0447","0006","레자미3차","월세","21.24","201904","26","300","30","6","2013","계룡로 84"
"대전광역시 유성구 봉명동","447-6","0447","0006","레자미3차","월세","21.61","201905","1","300","30","5","2013","계룡로 84"
"대전광역시 유성구 봉명동","447-6","0447","0006","레자미3차","전세","44.06","201906","10","9,000","0","5","2013","계룡로 84"
"대전광역시 유성구 봉명동","447-6","0447","0006","레자미3차","전세","34.7","201906","17","7,000","0","4","2013","계룡로 84"
"대전광역시 유성구 봉명동","447-6","0447","0006","레자미3차","전세","21.61","201906","19","5,000","0","6","2013","계룡로 84"
"대전광역시 유성구 봉명동","447-6","0447","0006","레자미3차","전세","44.06","201906","27","9,000","0","5","2013","계룡로 84"
"대전광역시 유성구 봉명동","447-6","0447","0006","레자미3차","전세","21.24","201906","29","4,700","0","4","2013","계룡로 84"
"대전광역시 유성구 봉명동","447-6","0447","0006","레자미3차","전세","21.61","201907","6","5,000","0","5","2013","계룡로 84"
"대전광역시 유성구 봉명동","447-6","0447","0006","레자미3차","전세","21.98","201907","22","5,000","0","6","2013","계룡로 84"
"대전광역시 유성구 봉명동","447-6","0447","0006","레자미3차","월세","21.24","201907","26","300","30","5","2013","계룡로 84"
"대전광역시 유성구 봉명동","447-6","0447","0006","레자미3차","전세","44.06","201908","2","8,500","0","5","2013","계룡로 84"
"대전광역시 유성구 봉명동","447-6","0447","0006","레자미3차","전세","21.38","201911","13","4,500","0","5","2013","계룡로 84"
"대전광역시 유성구 봉명동","447-6","0447","0006","레자미3차","월세","21.61","201912","3","200","30","5","2013","계룡로 84"
"대전광역시 유성구 봉명동","447-6","0447","0006","레자미3차","월세","21.61","201912","9","300","30","7","2013","계룡로 84"
"대전광역시 유성구 봉명동","447-6","0447","0006","레자미3차","월세","21.38","202001","29","300","30","6","2013","계룡로 84"
"대전광역시 유성구 봉명동","445-4","0445","0004","리베라","월세","40.17","201906","12","6,000","24","4","2013","온천로 26"
"대전광역시 유성구 봉명동","445-4","0445","0004","리베라","월세","26.78","201906","20","500","35","4","2013","온천로 26"
"대전광역시 유성구 봉명동","445-4","0445","0004","리베라","월세","28.39","201907","17","3,000","20","5","2013","온천로 26"
"대전광역시 유성구 봉명동","445-4","0445","0004","리베라","월세","29.88","201907","29","3,000","20","7","2013","온천로 26"
"대전광역시 유성구 봉명동","445-4","0445","0004","리베라","월세","26.78","201908","15","300","35","7","2013","온천로 26"
"대전광역시 유성구 봉명동","445-4","0445","0004","리베라","월세","26.78","201908","26","2,000","25","5","2013","온천로 26"
"대전광역시 유성구 봉명동","445-4","0445","0004","리베라","월세","26.78","201910","18","500","35","6","2013","온천로 26"
"대전광역시 유성구 봉명동","445-4","0445","0004","리베라","전세","26.78","202001","2","6,000","0","5","2013","온천로 26"
"대전광역시 유성구 봉명동","445-4","0445","0004","리베라","전세","26.78","202001","20","6,000","0","4","2013","온천로 26"
"대전광역시 유성구 봉명동","445-4","0445","0004","리베라","월세","26.78","202001","30","3,000","20","6","2013","온천로 26"
"대전광역시 유성구 봉명동","445-4","0445","0004","리베라","전세","29.86","202002","11","6,000","0","5","2013","온천로 26"
"대전광역시 유성구 봉명동","448-5","0448","0005","리베라 아이누리","월세","37.17","201904","15","1,000","35","4","2011","계룡로74번길 20"
"대전광역시 유성구 봉명동","448-5","0448","0005","리베라 아이누리","월세","37.17","201907","12","1,000","30","4","2011","계룡로74번길 20"
"대전광역시 유성구 봉명동","448-5","0448","0005","리베라 아이누리","전세","37.17","201907","24","6,500","0","2","2011","계룡로74번길 20"
"대전광역시 유성구 봉명동","448-5","0448","0005","리베라 아이누리","월세","37.17","201908","6","300","40","2","2011","계룡로74번길 20"
"대전광역시 유성구 봉명동","448-5","0448","0005","리베라 아이누리","월세","37.17","201908","20","1,000","30","4","2011","계룡로74번길 20"
"대전광역시 유성구 봉명동","448-5","0448","0005","리베라 아이누리","월세","37.17","201910","1","500","35","3","2011","계룡로74번길 20"
"대전광역시 유성구 봉명동","448-5","0448","0005","리베라 아이누리","월세","37.17","201911","13","1,000","30","3","2011","계룡로74번길 20"
"대전광역시 유성구 봉명동","448-5","0448","0005","리베라 아이누리","전세","37.17","202002","25","7,000","0","3","2011","계룡로74번길 20"
"대전광역시 유성구 봉명동","649-9","0649","0009","벨포스토 2차","전세","50.65","201905","4","10,000","0","2","2014","온천북로33번길 22-25"
"대전광역시 유성구 봉명동","649-9","0649","0009","벨포스토 2차","전세","50.65","201911","7","10,000","0","2","2014","온천북로33번길 22-25"
"대전광역시 유성구 봉명동","631-3","0631","0003","벨포스토 네번째이야기","전세","53.16","201904","24","10,000","0","2","2016","온천북로33번길 21-9"
"대전광역시 유성구 봉명동","631-3","0631","0003","벨포스토 네번째이야기","전세","53.39","201909","18","10,000","0","2","2016","온천북로33번길 21-9"
"대전광역시 유성구 봉명동","612-2","0612","0002","봉명 정한 드리미아","전세","26.54","201908","2","5,000","0","4","2012","문화원로 80"
"대전광역시 유성구 봉명동","612-2","0612","0002","봉명 정한 드리미아","월세","26.54","201909","2","1,000","28","4","2012","문화원로 80"
"대전광역시 유성구 봉명동","612-2","0612","0002","봉명 정한 드리미아","월세","26.54","201909","16","2,000","25","4","2012","문화원로 80"
"대전광역시 유성구 봉명동","549-1","0549","0001","사이언스타운 주상복합","전세","68.33","201904","5","16,800","0","5","2013","온천로 60"
"대전광역시 유성구 봉명동","549-1","0549","0001","사이언스타운 주상복합","전세","68.33","201904","11","16,500","0","5","2013","온천로 60"
"대전광역시 유성구 봉명동","549-1","0549","0001","사이언스타운 주상복합","전세","68.33","201904","12","15,000","0","3","2013","온천로 60"
"대전광역시 유성구 봉명동","549-1","0549","0001","사이언스타운 주상복합","월세","68.33","201904","12","7,000","50","9","2013","온천로 60"
"대전광역시 유성구 봉명동","549-1","0549","0001","사이언스타운 주상복합","월세","68.33","201904","13","3,000","70","3","2013","온천로 60"
"대전광역시 유성구 봉명동","549-1","0549","0001","사이언스타운 주상복합","전세","68.33","201904","19","17,000","0","5","2013","온천로 60"
"대전광역시 유성구 봉명동","549-1","0549","0001","사이언스타운 주상복합","전세","33.46","201904","19","8,500","0","4","2013","온천로 60"
"대전광역시 유성구 봉명동","549-1","0549","0001","사이언스타운 주상복합","전세","69.41","201905","7","12,500","0","8","2013","온천로 60"
"대전광역시 유성구 봉명동","549-1","0549","0001","사이언스타운 주상복합","월세","33.46","201905","7","1,500","35","3","2013","온천로 60"
"대전광역시 유성구 봉명동","549-1","0549","0001","사이언스타운 주상복합","전세","54.1","201905","20","13,000","0","4","2013","온천로 60"
"대전광역시 유성구 봉명동","549-1","0549","0001","사이언스타운 주상복합","전세","68.33","201905","27","17,000","0","3","2013","온천로 60"
"대전광역시 유성구 봉명동","549-1","0549","0001","사이언스타운 주상복합","전세","68.33","201905","28","15,000","0","4","2013","온천로 60"
"대전광역시 유성구 봉명동","549-1","0549","0001","사이언스타운 주상복합","전세","54.1","201906","7","13,000","0","5","2013","온천로 60"
"대전광역시 유성구 봉명동","549-1","0549","0001","사이언스타운 주상복합","전세","68.33","201907","10","16,000","0","7","2013","온천로 60"
"대전광역시 유성구 봉명동","549-1","0549","0001","사이언스타운 주상복합","전세","72.95","201907","31","16,800","0","5","2013","온천로 60"
"대전광역시 유성구 봉명동","549-1","0549","0001","사이언스타운 주상복합","전세","69.41","201908","1","16,500","0","6","2013","온천로 60"
"대전광역시 유성구 봉명동","549-1","0549","0001","사이언스타운 주상복합","전세","68.38","201908","10","15,000","0","4","2013","온천로 60"
"대전광역시 유성구 봉명동","549-1","0549","0001","사이언스타운 주상복합","월세","33.46","201909","16","1,000","40","9","2013","온천로 60"
"대전광역시 유성구 봉명동","549-1","0549","0001","사이언스타운 주상복합","전세","68.33","201909","27","17,000","0","6","2013","온천로 60"
"대전광역시 유성구 봉명동","549-1","0549","0001","사이언스타운 주상복합","전세","68.33","201909","30","16,500","0","4","2013","온천로 60"
"대전광역시 유성구 봉명동","549-1","0549","0001","사이언스타운 주상복합","전세","68.33","201910","1","15,500","0","9","2013","온천로 60"
"대전광역시 유성구 봉명동","549-1","0549","0001","사이언스타운 주상복합","전세","65.45","201910","4","16,000","0","7","2013","온천로 60"
"대전광역시 유성구 봉명동","549-1","0549","0001","사이언스타운 주상복합","전세","68.33","201910","10","16,000","0","3","2013","온천로 60"
"대전광역시 유성구 봉명동","549-1","0549","0001","사이언스타운 주상복합","전세","68.33","201912","2","17,000","0","6","2013","온천로 60"
"대전광역시 유성구 봉명동","549-1","0549","0001","사이언스타운 주상복합","전세","74.55","201912","4","17,300","0","7","2013","온천로 60"
"대전광역시 유성구 봉명동","549-1","0549","0001","사이언스타운 주상복합","전세","68.33","201912","9","16,500","0","3","2013","온천로 60"
"대전광역시 유성구 봉명동","549-1","0549","0001","사이언스타운 주상복합","전세","68.33","201912","23","16,500","0","8","2013","온천로 60"
"대전광역시 유성구 봉명동","549-1","0549","0001","사이언스타운 주상복합","전세","66.62","202001","21","15,000","0","7","2013","온천로 60"
"대전광역시 유성구 봉명동","549-1","0549","0001","사이언스타운 주상복합","전세","65.45","202001","30","15,000","0","6","2013","온천로 60"
"대전광역시 유성구 봉명동","549-1","0549","0001","사이언스타운 주상복합","전세","33.46","202002","7","8,000","0","5","2013","온천로 60"
"대전광역시 유성구 봉명동","549-1","0549","0001","사이언스타운 주상복합","월세","35.13","202002","14","500","45","8","2013","온천로 60"
"대전광역시 유성구 봉명동","549-1","0549","0001","사이언스타운 주상복합","전세","33.46","202002","14","8,000","0","4","2013","온천로 60"
"대전광역시 유성구 봉명동","604-2","0604","0002","샹그릴라 플러스빌","월세","36.48","201905","21","500","40","12","2004","대학로 59"
"대전광역시 유성구 봉명동","604-2","0604","0002","샹그릴라 플러스빌","월세","36.48","201905","22","500","45","11","2004","대학로 59"
"대전광역시 유성구 봉명동","604-2","0604","0002","샹그릴라 플러스빌","월세","28.29","201905","30","2,500","20","7","2004","대학로 59"
"대전광역시 유성구 봉명동","604-2","0604","0002","샹그릴라 플러스빌","월세","25.64","201906","26","500","40","8","2004","대학로 59"
"대전광역시 유성구 봉명동","604-2","0604","0002","샹그릴라 플러스빌","월세","36.48","201911","23","500","45","12","2004","대학로 59"
"대전광역시 유성구 봉명동","604-2","0604","0002","샹그릴라 플러스빌","전세","36.48","201912","3","6,500","0","10","2004","대학로 59"
"대전광역시 유성구 봉명동","604-2","0604","0002","샹그릴라 플러스빌","전세","36.48","201912","27","6,500","0","10","2004","대학로 59"
"대전광역시 유성구 봉명동","604-2","0604","0002","샹그릴라 플러스빌","전세","28.29","202003","11","5,000","0","12","2004","대학로 59"
"대전광역시 유성구 봉명동","607-3","0607","0003","스카이뷰로드","월세","30.74","201906","5","1,000","40","3","2015","대학로 45"
"대전광역시 유성구 봉명동","607-3","0607","0003","스카이뷰로드","전세","30.74","201907","8","7,300","0","3","2015","대학로 45"
"대전광역시 유성구 봉명동","607-3","0607","0003","스카이뷰로드","월세","29.04","201910","4","4,000","23","3","2015","대학로 45"
"대전광역시 유성구 봉명동","607-3","0607","0003","스카이뷰로드","월세","29.04","201912","9","2,000","35","3","2015","대학로 45"
"대전광역시 유성구 봉명동","607-3","0607","0003","스카이뷰로드","전세","29.04","201912","27","7,000","0","2","2015","대학로 45"
"대전광역시 유성구 봉명동","607-3","0607","0003","스카이뷰로드","월세","29.04","202001","27","4,000","22","3","2015","대학로 45"
"대전광역시 유성구 봉명동","640-4","0640","0004","스카이뷰리버","전세","35.13","201911","5","7,000","0","2","2016"," "
"대전광역시 유성구 봉명동","536-5","0536","0005","유성 푸르지오 시티","월세","48.42","201904","16","1,000","70","17","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","0536","0005","유성 푸르지오 시티","월세","24.06","201904","19","3,000","15","5","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","0536","0005","유성 푸르지오 시티","월세","23.99","201904","20","250","40","16","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","0536","0005","유성 푸르지오 시티","전세","24.06","201904","20","7,000","0","10","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","0536","0005","유성 푸르지오 시티","전세","24.06","201905","10","8,000","0","19","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","0536","0005","유성 푸르지오 시티","전세","39.62","201905","13","13,000","0","9","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","0536","0005","유성 푸르지오 시티","전세","24.06","201905","13","7,800","0","8","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","0536","0005","유성 푸르지오 시티","월세","24.06","201905","27","300","38","23","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","0536","0005","유성 푸르지오 시티","전세","52.15","201907","4","16,000","0","10","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","0536","0005","유성 푸르지오 시티","월세","23.99","201907","11","300","39","23","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","0536","0005","유성 푸르지오 시티","전세","32.86","201907","22","12,000","0","8","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","0536","0005","유성 푸르지오 시티","월세","24.06","201907","23","300","38","24","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","0536","0005","유성 푸르지오 시티","전세","52.15","201907","23","16,000","0","6","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","0536","0005","유성 푸르지오 시티","월세","27.87","201908","9","500","45","10","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","0536","0005","유성 푸르지오 시티","전세","24.06","201908","13","7,500","0","22","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","0536","0005","유성 푸르지오 시티","전세","52.15","201908","15","16,000","0","14","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","0536","0005","유성 푸르지오 시티","전세","48.42","201908","22","16,000","0","21","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","0536","0005","유성 푸르지오 시티","월세","32.86","201908","31","500","35","21","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","0536","0005","유성 푸르지오 시티","전세","23.99","201909","3","7,500","0","17","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","0536","0005","유성 푸르지오 시티","전세","39.62","201909","19","14,000","0","5","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","0536","0005","유성 푸르지오 시티","전세","32.86","201909","24","7,000","0","12","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","0536","0005","유성 푸르지오 시티","전세","39.62","201910","10","13,000","0","17","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","0536","0005","유성 푸르지오 시티","전세","24.06","201910","22","7,500","0","27","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","0536","0005","유성 푸르지오 시티","전세","24.06","201911","12","7,000","0","21","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","0536","0005","유성 푸르지오 시티","전세","24.06","201911","30","7,500","0","18","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","0536","0005","유성 푸르지오 시티","월세","52.15","202001","2","1,000","75","19","2014","온천로 45"
"대전광역시 유성구 봉명동","466-2","0466","0002","유성세움펠리피아 주상복합","전세","28.75","201904","18","6,500","0","3","2014","계룡로52번길 11"
"대전광역시 유성구 봉명동","466-2","0466","0002","유성세움펠리피아 주상복합","전세","38.26","201905","15","8,000","0","3","2014","계룡로52번길 11"
"대전광역시 유성구 봉명동","466-2","0466","0002","유성세움펠리피아 주상복합","전세","57.2","201905","22","12,000","0","4","2014","계룡로52번길 11"
"대전광역시 유성구 봉명동","466-2","0466","0002","유성세움펠리피아 주상복합","전세","54.78","201906","21","13,000","0","3","2014","계룡로52번길 11"
"대전광역시 유성구 봉명동","466-2","0466","0002","유성세움펠리피아 주상복합","전세","35.77","201907","9","8,500","0","4","2014","계룡로52번길 11"
"대전광역시 유성구 봉명동","466-2","0466","0002","유성세움펠리피아 주상복합","전세","54.19","201908","13","13,000","0","3","2014","계룡로52번길 11"
"대전광역시 유성구 봉명동","466-2","0466","0002","유성세움펠리피아 주상복합","전세","52.75","201908","19","12,000","0","3","2014","계룡로52번길 11"
"대전광역시 유성구 봉명동","466-2","0466","0002","유성세움펠리피아 주상복합","전세","35.77","201908","19","8,000","0","3","2014","계룡로52번길 11"
"대전광역시 유성구 봉명동","466-2","0466","0002","유성세움펠리피아 주상복합","전세","35.77","201909","29","8,000","0","3","2014","계룡로52번길 11"
"대전광역시 유성구 봉명동","466-2","0466","0002","유성세움펠리피아 주상복합","전세","50.4","201909","29","10,000","0","3","2014","계룡로52번길 11"
"대전광역시 유성구 봉명동","466-2","0466","0002","유성세움펠리피아 주상복합","전세","43.98","201910","8","10,000","0","4","2014","계룡로52번길 11"
"대전광역시 유성구 봉명동","466-2","0466","0002","유성세움펠리피아 주상복합","전세","35.77","201911","4","8,000","0","3","2014","계룡로52번길 11"
"대전광역시 유성구 봉명동","466-2","0466","0002","유성세움펠리피아 주상복합","전세","38.26","201911","22","8,000","0","3","2014","계룡로52번길 11"
"대전광역시 유성구 봉명동","466-2","0466","0002","유성세움펠리피아 주상복합","전세","38.26","201912","10","8,000","0","4","2014","계룡로52번길 11"
"대전광역시 유성구 봉명동","466-2","0466","0002","유성세움펠리피아 주상복합","전세","38.3","201912","13","8,000","0","3","2014","계룡로52번길 11"
"대전광역시 유성구 봉명동","466-2","0466","0002","유성세움펠리피아 주상복합","전세","39.87","202001","13","9,000","0","3","2014","계룡로52번길 11"
"대전광역시 유성구 봉명동","656-8","0656","0008","이신팰리스","월세","36.18","201905","4","3,000","15","2","2014","온천북로 51"
"대전광역시 유성구 봉명동","656-8","0656","0008","이신팰리스","전세","36.18","201908","16","4,000","0","2","2014","온천북로 51"
"대전광역시 유성구 봉명동","656-8","0656","0008","이신팰리스","전세","47.13","202003","23","9,500","0","2","2014","온천북로 51"
"대전광역시 유성구 봉명동","540-18","0540","0018","좋은하루3차","전세","26.09","201908","14","4,500","0","4","2013","온천로107번길 15"
"대전광역시 유성구 봉명동","535-5","0535","0005","한진리조트오피스텔","전세","43.06","201909","27","3,700","0","7","1994","대학로 31"
"대전광역시 유성구 봉명동","535-5","0535","0005","한진리조트오피스텔","월세","38.11","201910","9","500","28","7","1994","대학로 31"
"대전광역시 유성구 봉명동","535-6","0535","0006","현대리조텔","전세","25.2","201905","18","2,000","0","6","1992","대학로 27"
"대전광역시 유성구 봉명동","535-6","0535","0006","현대리조텔","전세","25.2","201907","1","2,000","0","16","1992","대학로 27"
