"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200401 ~ 20200430"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 도로명주소"
"시도 : 전체"
"시군구 : 전체"
"도로명 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"인천광역시 부평구 십정동","327-34","0327","0034","오성이큐빌(327-34)","59.98","29.29","202004","28","12,500","4","2002","백범로540번길 33"
"인천광역시 부평구 십정동","328-3","0328","0003","오성이큐빌2차(328-3)","54.35","26.59","202004","1","12,000","2","2003","백범로542번길 8-21"
"인천광역시 부평구 십정동","401-9","0401","0009","웅빈하이츠4차(401-9)","43.34","24.46","202004","15","8,500","4","2000","하정로20번길 19"
"인천광역시 부평구 십정동","182-41","0182","0041","이 클래스","56.54","12.75","202004","18","27,800","14","2020","동수북로 10"
"인천광역시 부평구 십정동","191-17","0191","0017","정산빌라(191-17)","42.96","23.06","202004","4","16,500","2","1994","상정로 31"
"인천광역시 부평구 십정동","191-19","0191","0019","정산빌라(191-19)","29.92","18.75","202004","21","13,000","-1","1994","상정로 31-1"
"인천광역시 부평구 십정동","362-101","0362","0101","정원빌리지(362-101)","35.79","15.46","202004","3","16,500","2","2001","정석로1번길 14"
"인천광역시 부평구 십정동","362-15","0362","0015","정원빌리지(362-15)","49.57","21.45","202004","11","20,000","2","2001","정석로 5-7"
"인천광역시 부평구 십정동","317-38","0317","0038","중앙하이츠7차","48.4","24.67","202004","20","12,000","4","2010","배곶남로6번길 32-10"
"인천광역시 부평구 십정동","358-2","0358","0002","진주아트빌(358-2)","35.67","17.52","202004","11","17,500","2","2002","백범로541번길 7-8"
"인천광역시 부평구 십정동","316-14","0316","0014","초원빌라(316-14)","30.79","12.87","202004","3","6,500","3","2001","백범로506번길 26"
"인천광역시 부평구 십정동","362-5","0362","0005","한보주택(362-5)","40.38","26.46","202004","4","13,000","1","1993","정석로1번길 5"
"인천광역시 부평구 십정동","362-61","0362","0061","한솔타운","34.17","21.84","202004","29","16,500","2","1996","백범로503번길 6-11"
"인천광역시 부평구 십정동","181-126","0181","0126","한양탑스빌(181-126)","49.13","23","202004","10","8,400","2","2003","창휘로 17-1"
"인천광역시 부평구 십정동","491-13","0491","0013","해마루빌리지","58.495","30.22","202004","30","15,200","5","2007","동암산로43번길 31"
"인천광역시 부평구 십정동","177-22","0177","0022","현대빌라(177-22)","39.39","24.25","202004","17","20,800","2","1991","신촌로 25-15"
"인천광역시 부평구 십정동","177-26","0177","0026","현대빌라(177-26)","39.65","26.07","202004","30","20,900","3","1991","신촌로 25-11"
"인천광역시 부평구 십정동","360-3","0360","0003","현대아트빌(360-3)","56.84","26.13","202004","11","23,000","3","2003","정석로 4-7"
"인천광역시 부평구 십정동","182-132","0182","0132","화신빌라(182-132)","39.96","24.19","202004","17","7,000","1","1993","마장로31번길 19"
"인천광역시 부평구 십정동","182-132","0182","0132","화신빌라(182-132)","39.96","24.19","202004","27","6,200","4","1993","마장로31번길 19"
"인천광역시 부평구 십정동","181-79","0181","0079","화신주택","17.33","9.84","202004","21","3,000","2","2002","창휘로3번길 19"
"인천광역시 부평구 십정동","362-33","0362","0033","황실빌리지","58.6","32.45","202004","30","23,300","1","2000","정석로15번길 9"
"인천광역시 부평구 일신동","12-34","0012","0034","다임메가타운(116,117동)","58.64","80.63","202004","10","20,000","2","2003","일신로39번길 32-8"
"인천광역시 부평구 일신동","12-21","0012","0021","다임메가타운101동","59.32","83","202004","3","18,000","3","2003","일신로39번길 44-5"
"인천광역시 부평구 일신동","12-16","0012","0016","다임메가타운122동","59.96","67.78","202004","22","17,000","4","2003","일신로39번길 44-32"
"인천광역시 부평구 일신동","220-9","0220","0009","럭키빌라(가동)","57.87","35.04","202004","23","20,500","3","1994","경인로1104번길 38-9"
"인천광역시 부평구 일신동","220-9","0220","0009","럭키빌라(가동)","71.74","43.47","202004","23","22,300","1","1994","경인로1104번길 38-9"
"인천광역시 부평구 일신동","90-13","0090","0013","일신그린맨션","49.56","42.22","202004","3","8,730","1","1996","서촌로 45-1"
"인천광역시 부평구 일신동","101-13","0101","0013","일신홈타운(102동)","34.47","18.11","202004","13","8,400","3","2002","경인로1133번길 7-9"
"인천광역시 부평구 일신동","111-48","0111","0048","정원아트빌","55.43","28.82","202004","13","14,200","3","2016","일신로7번길 8"
"인천광역시 부평구 청천동","199-30","0199","0030","경남(199-30)","52","58.99","202004","5","18,500","3","1981","길주로 509"
"인천광역시 부평구 청천동","396-22","0396","0022","계림시티빌(396-22)","53.6","30.52","202004","30","5,000","-1","1999","평천로141번길 28-7"
"인천광역시 부평구 청천동","396-25","0396","0025","계림시티빌(396-25)","53.6","25.67","202004","15","9,000","3","1999","평천로141번길 28-15"
"인천광역시 부평구 청천동","192-15","0192","0015","대우빌라(192-15)","51","27.29","202004","1","10,500","1","1995","안남로305번길 22"
"인천광역시 부평구 청천동","301-29","0301","0029","동아타운","58.68","28.29","202004","16","15,000","4","1997","부평대로167번길 42"
"인천광역시 부평구 청천동","19-1","0019","0001","라인(19-1)","62.43","31.24","202004","21","13,500","5","2002","마장로473번길 29"
"인천광역시 부평구 청천동","17-5","0017","0005","무궁화","42.25","26","202004","23","10,000","1","1994","마장로459번길 18"
"인천광역시 부평구 청천동","175-36","0175","0036","삼성에센빌나동(175-36)","38.355","20.83","202004","29","14,500","2","2002","청중로84번길 7-3"
"인천광역시 부평구 청천동","199-27","0199","0027","삼우시티빌(199-27)","43.96","31.4","202004","4","11,800","1","1994","길주로 201-25"
"인천광역시 부평구 청천동","236-52","0236","0052","성웅산호빌라(236-52)","40.58","29.26","202004","5","11,700","1","1994","부평대로165번길 102-15"
"인천광역시 부평구 청천동","236-59","0236","0059","성웅산호빌라(236-59)","37.2","29.23","202004","7","9,700","1","1994","부평대로165번길 102-16"
"인천광역시 부평구 청천동","236-65","0236","0065","성웅산호빌라(236-65)","43.12","31.13","202004","4","10,800","4","1994","길주로494번길 72"
"인천광역시 부평구 청천동","301-37","0301","0037","세종대원빌라(301-37)","39.74","25.25","202004","4","10,700","1","1993","길주로508번길 18-14"
"인천광역시 부평구 청천동","301-45","0301","0045","세종대원빌라(301-45)","39.74","23.48","202004","1","9,600","4","1993","부평대로167번길 58-18"
"인천광역시 부평구 청천동","301-48","0301","0048","세종대원빌라(301-48)","37.56","26.62","202004","7","9,550","4","1993","부평대로167번길 58-7"
"인천광역시 부평구 청천동","384-8","0384","0008","수정홈타운(384-8)","53.86","28.22","202004","20","13,500","4","2002","평천로 87-7"
"인천광역시 부평구 청천동","301-60","0301","0060","신정슈퍼빌(301-60)","36.09","17.94","202004","11","8,400","5","2001","길주로508번길 14"
"인천광역시 부평구 청천동","3-45","0003","0045","우주빌라(3-45)","36.6","23.53","202004","23","7,000","2","1990","평천로152번길 19-1"
"인천광역시 부평구 청천동","302-66","0302","0066","주영탑스빌(302-66)","59.71","26","202004","25","14,500","5","2001","길주로508번길 15"
"인천광역시 부평구 청천동","384-17","0384","0017","중앙그린파크","59.76","28.43","202004","16","12,000","3","2002","평천로93번길 7"
"인천광역시 부평구 청천동","190-56","0190","0056","청천아트빌","45.09","32.43","202004","3","9,900","2","1995","마장로378번길 7"
"인천광역시 부평구 청천동","78-1","0078","0001","화이트빌(78-1)","52.24","24.25","202004","7","8,800","5","2003","세월천로87번길 32"
"인천광역시 부평구 청천동","380-16","0380","0016","효마을(380-16)","59.87","25.42","202004","28","11,100","4","2000","평천로 63-11"
"인천광역시 부평구 청천동","380-17","0380","0017","효마을(380-17)","52.76","22.41","202004","7","7,600","1","2000","평천로 63-7"
"인천광역시 부평구 청천동","380-22","0380","0022","효마을타운(380-22)","30.5","13.95","202004","11","6,000","3","2000","평천로 65-14"
"인천광역시 부평구 청천동","377","0377","0000","효성빌라(377-0)","52.1","47.9","202004","18","9,100","3","1980","부평북로 22-4"
"인천광역시 부평구 청천동","234-11","0234","0011","효성주택","47.295","26.25","202004","29","8,700","-1","1993","원길로 15-15"
"인천광역시 서구 가정동","560-22","0560","0022","금잔디빌라12동","37.33","25.87","202004","13","7,300","2","1990","서달로207번길 12-29"
"인천광역시 서구 가정동","560-16","0560","0016","금잔디빌라7동","33.945","23.78","202004","1","6,700","2","1990","서달로207번길 12-37"
"인천광역시 서구 가정동","560-16","0560","0016","금잔디빌라7동","33.945","23.78","202004","1","6,650","3","1990","서달로207번길 12-37"
"인천광역시 서구 가정동","560-17","0560","0017","금잔디빌라8동","34.885","24.08","202004","28","8,500","3","1990","서달로207번길 12-39"
"인천광역시 서구 가정동","556","0556","0000","길운시티빌","59.814","55.92","202004","6","16,500","4","1997","서곶로 11"
"인천광역시 서구 가정동","559-10","0559","0010","대동그린빌라11.12동","35.64","27.38","202004","17","4,000","-1","1990","서달로207번길 6-25"
"인천광역시 서구 가정동","559-6","0559","0006","대동그린빌라4동","36.6","28.08","202004","1","7,300","2","1990","서달로221번길 9"
"인천광역시 서구 가정동","559-6","0559","0006","대동그린빌라4동","35.16","26.97","202004","7","7,000","1","1990","서달로221번길 9"
"인천광역시 서구 가정동","559-8","0559","0008","대동그린빌라5.6동","36","24.57","202004","2","7,000","1","1990","서달로207번길 12-32"
"인천광역시 서구 가정동","520-2","0520","0002","대림베스트빌","42.73","18.12","202004","17","9,300","3","2002","가경주로24번길 16-4"
"인천광역시 서구 가정동","562-10","0562","0010","대진빌라6동(562-10)","37.34","26.76","202004","17","7,200","4","1992","서달로193번길 6-15"
"인천광역시 서구 가정동","559-2","0559","0002","미리내빌라","36.64","27.65","202004","1","7,500","2","1991","서달로207번길 12-14"
"인천광역시 서구 가정동","555-13","0555","0013","바로크주택","40.2","31.82","202004","14","8,500","1","1992","서달로221번길 16-11"
"인천광역시 서구 가정동","518-37","0518","0037","산하빌라2동","30.02","16.44","202004","28","6,100","2","1993","가경주로24번길 7-2"
"인천광역시 서구 가정동","528-20","0528","0020","삼우타운빌라9동","35.7","26.35","202004","4","7,800","4","1994","가남로 361-1"
"인천광역시 서구 가정동","523","0523","0000","신광빌라1동","41.85","21.05","202004","20","7,000","1","1993","율도로111번길 14"
"인천광역시 서구 가정동","499-23","0499","0023","신세화빌라(499-23)","40.73","22.93","202004","16","10,000","4","1992","원창로239번길 24-1"
"인천광역시 서구 가정동","560-40","0560","0040","원일그린빌라3동","32.75","23.28","202004","9","4,000","-1","1989","서달로207번길 12-7"
"인천광역시 서구 가정동","559-1","0559","0001","원흥삼정빌라 A.B동","36.51","25.83","202004","13","6,350","2","1990","서달로207번길 12-22"
"인천광역시 서구 가정동","559-20","0559","0020","원흥삼정빌라F동","35.76","25.51","202004","9","5,500","2","1990","서달로207번길 12-18"
"인천광역시 서구 가정동","559-17","0559","0017","원흥삼정빌라I동","34.56","24.82","202004","29","2,500","-1","1990","서달로207번길 6-13"
"인천광역시 서구 가정동","558-6","0558","0006","은영그린타운103.104동","41.76","29.7","202004","30","2,700","-1","1990","서달로 217"
"인천광역시 서구 가정동","558-3","0558","0003","은영그린타운111.112동","45.09","22.78","202004","17","6,100","2","1990","서달로207번길 6-28"
"인천광역시 서구 가정동","524-27","0524","0027","인정아트빌105.106동","50.13","22.73","202004","7","13,400","4","2002","가정로336번길 12-1"
"인천광역시 서구 가정동","511-13","0511","0013","진명빌라5동","40.125","25.24","202004","5","11,400","2","1990","원창로240번길 3-1"
"인천광역시 서구 가정동","511-28","0511","0028","청솔빌라3.4동","35.42","20.25","202004","17","11,000","3","1990","가남로 391"
"인천광역시 서구 가정동","561-10","0561","0010","태성빌라2동","35.88","22.73","202004","9","7,500","3","1990","서달로193번길 12-33"
"인천광역시 서구 가정동","546","0546","0000","한신그랜드힐","84.49","81.66","202004","4","30,500","4","1992","서곶로 12"
"인천광역시 서구 가정동","546","0546","0000","한신그랜드힐","84.49","81.66","202004","5","29,000","4","1992","서곶로 12"
"인천광역시 서구 가정동","546","0546","0000","한신그랜드힐","71.975","69.57","202004","9","24,200","1","1992","서곶로 12"
"인천광역시 서구 가정동","546","0546","0000","한신그랜드힐","84.49","81.66","202004","10","31,750","3","1992","서곶로 12"
"인천광역시 서구 가정동","546","0546","0000","한신그랜드힐","84.49","69.24","202004","14","29,500","1","1992","서곶로 12"
"인천광역시 서구 가정동","546","0546","0000","한신그랜드힐","71.975","69.57","202004","16","26,000","3","1992","서곶로 12"
"인천광역시 서구 가좌동","378-2","0378","0002","(378-2)","46.32","34.78","202004","10","6,700","2","1987","여우재로82번길 7-15"
"인천광역시 서구 가좌동","263-22","0263","0022","가좌빌라(10동)","37.42","20.61","202004","1","8,700","3","1992","원적로27번길 37-10"
"인천광역시 서구 가좌동","155-24","0155","0024","가좌빌라(155-24)","37.14","19.36","202004","3","7,800","4","1993","가정로98번길 12-2"
"인천광역시 서구 가좌동","263-9","0263","0009","경동빌라(2~3동)","41.175","25.1","202004","17","8,300","1","1991","신진말로14번길 44"
"인천광역시 서구 가좌동","142-53","0142","0053","광명아트빌(2동)","32.43","15.42","202004","3","5,800","5","2002","가남로 163-1"
"인천광역시 서구 가좌동","139-18","0139","0018","낙원빌라(가,나동)","35.75","18.04","202004","16","7,300","3","1991","건지로250번길 29-3"
"인천광역시 서구 가좌동","139-18","0139","0018","낙원빌라(가,나동)","42.36","20.99","202004","26","2,700","-1","1991","건지로250번길 29-3"
"인천광역시 서구 가좌동","157-98","0157","0098","대림베스트빌11동","45.03","21.89","202004","9","9,000","3","2002","건지로284번길 75-4"
"인천광역시 서구 가좌동","157-94","0157","0094","대림베스트빌5동","59.7","29.63","202004","16","12,500","4","2002","건지로284번길 75-9"
"인천광역시 서구 가좌동","144-21","0144","0021","대명(가,나,다)","48.56","31.96","202004","8","8,850","1","1979","가정로 116"
"인천광역시 서구 가좌동","111-91","0111","0091","대성로얄빌라(바동)","46.76","20.71","202004","7","8,500","2","1992","가정로152번길 28"
"인천광역시 서구 가좌동","263-32","0263","0032","대원빌라(5동)","39.13","21.2","202004","23","8,200","1","1992","원적로27번길 37-9"
"인천광역시 서구 가좌동","263-32","0263","0032","대원빌라(5동)","38.24","20.71","202004","30","8,200","4","1992","원적로27번길 37-9"
"인천광역시 서구 가좌동","263-33","0263","0033","대원빌라(6동)","38.24","20.68","202004","12","6,500","4","1992","원적로27번길 37-11"
"인천광역시 서구 가좌동","263-24","0263","0024","대원빌라(8동)","39.52","21.31","202004","17","8,500","2","1992","원적로27번길 37-6"
"인천광역시 서구 가좌동","143-202","0143","0202","대한빌라(3,7동)","36.2","21.7","202004","4","7,700","3","1991","가남로 135"
"인천광역시 서구 가좌동","142-30","0142","0030","동백(가,나,다동)","52.6","52.15","202004","30","8,600","1","1978","건지로284번길 29"
"인천광역시 서구 가좌동","344","0344","0000","라이프","58.92","72.74","202004","10","25,000","3","1985","열우물로240번길 17"
"인천광역시 서구 가좌동","212-18","0212","0018","라이프빌라(3,5동)","37.24","23.15","202004","18","7,000","3","1991","신진말로28번길 5-3"
"인천광역시 서구 가좌동","370-29","0370","0029","로얄빌라","35.16","21.18","202004","8","6,200","2","1989","여우재로112번길 8-7"
"인천광역시 서구 가좌동","370-21","0370","0021","별장빌라","46.905","36.4","202004","7","7,400","1","1990","여우재로82번길 21-12"
"인천광역시 서구 가좌동","370-21","0370","0021","별장빌라","53.8","36.5","202004","24","5,300","-1","1990","여우재로82번길 21-12"
"인천광역시 서구 가좌동","370-21","0370","0021","별장빌라","52.38","36.5","202004","24","5,500","-1","1990","여우재로82번길 21-12"
"인천광역시 서구 가좌동","111-82","0111","0082","상록수빌라10동","39.97","22.28","202004","4","8,000","1","1987","가남로 175-11"
"인천광역시 서구 가좌동","359-5","0359","0005","상일주택(359-5)","36.19","34.13","202004","7","6,000","1","1986","고래울로43번길 1"
"인천광역시 서구 가좌동","359-5","0359","0005","상일주택(359-5)","36.19","34.13","202004","7","6,000","1","1986","고래울로43번길 1"
"인천광역시 서구 가좌동","359-5","0359","0005","상일주택(359-5)","36.19","34.13","202004","8","6,000","2","1986","고래울로43번길 1"
"인천광역시 서구 가좌동","372-3","0372","0003","상일주택(372-3)","41.94","36.87","202004","2","7,200","3","1987","여우재로86번안길 13"
"인천광역시 서구 가좌동","184-36","0184","0036","상일주택(3동)","32.4","22.65","202004","13","5,000","3","1988","건지로 344"
"인천광역시 서구 가좌동","184-72","0184","0072","서보빌라(3동)","39.55","26.05","202004","13","6,850","1","1994","가석로156번길 41-1"
"인천광역시 서구 가좌동","160-23","0160","0023","성웅산호빌라(105동)","29.47","19.14","202004","9","5,000","4","1993","가정로78번길 6-4"
"인천광역시 서구 가좌동","192-4","0192","0004","세화빌라(1동)","32.67","23.49","202004","17","6,000","3","1989","가석로 146-1"
"인천광역시 서구 가좌동","146-26","0146","0026","송림빌라(104동)","35.45","28.76","202004","15","5,000","-1","1993","가정로97번길 6-3"
"인천광역시 서구 가좌동","146-29","0146","0029","송림빌라(201동)","35.45","22.77","202004","3","4,200","4","1992","가정로97번길 6-10"
"인천광역시 서구 가좌동","146-30","0146","0030","송림빌라(202동)","35.45","22.77","202004","27","7,000","3","1992","가정로97번길 6-8"
"인천광역시 서구 가좌동","278-18","0278","0018","신성빌리지(6동)","39.78","30.96","202004","24","7,200","3","1993","원적로17번길 11-1"
"인천광역시 서구 가좌동","146-48","0146","0048","영동빌라(5동)","44.47","22.15","202004","3","9,000","3","1993","가정로111번길 11-9"
"인천광역시 서구 가좌동","146-40","0146","0040","영동빌라(8동)","44.47","22.14","202004","27","5,000","-1","1993","가정로111번길 11-4"
"인천광역시 서구 가좌동","107-3","0107","0003","영화","41.98","43.44","202004","25","10,000","2","1978","건지로284번길 4"
"인천광역시 서구 가좌동","410-16","0410","0016","장미빌라","34.2","21.18","202004","16","6,500","3","1990","여우재로82번길 15-13"
"인천광역시 서구 가좌동","322-8","0322","0008","제일빌라(다,라동)","38.8","28.15","202004","21","8,000","2","1991","장고개로 266"
"인천광역시 서구 가좌동","114-77","0114","0077","창대빌라(7,8동)","37.06","23.06","202004","10","3,600","-1","1991","가정로 144-4"
"인천광역시 서구 가좌동","114-76","0114","0076","창대빌라(9,10)동","36.87","24.36","202004","11","8,000","3","1991","가정로 144-6"
"인천광역시 서구 가좌동","370-10","0370","0010","창영빌라","51","41.2","202004","13","6,900","3","1988","여우재로112번길 8-17"
"인천광역시 서구 가좌동","82-18","0082","0018","천우점보빌라(5동)","38.34","22.57","202004","3","7,000","3","1993","원적로124번길 7-15"
"인천광역시 서구 가좌동","82-19","0082","0019","천우점보빌라(6동)","36.42","24.62","202004","24","7,500","4","1993","원적로124번길 7-13"
"인천광역시 서구 가좌동","306","0306","0000","코스모스","37.62","35.92","202004","6","8,400","4","1986","장고개로 354"
"인천광역시 서구 가좌동","306","0306","0000","코스모스","37.62","35.92","202004","10","9,000","1","1986","장고개로 354"
"인천광역시 서구 가좌동","306","0306","0000","코스모스","37.62","35.92","202004","10","9,980","2","1986","장고개로 354"
"인천광역시 서구 가좌동","125-12","0125","0012","팬더빌라(A동)","28.9","23.35","202004","17","4,300","1","1991","원적로105번길 15-17"
"인천광역시 서구 가좌동","87-2","0087","0002","팬더탑스빌(2동)","77.9","42.71","202004","8","12,400","2","2002","건지로367번길 8"
"인천광역시 서구 가좌동","139-25","0139","0025","평화빌라(139-25)","35.75","18.07","202004","6","7,500","2","1991","건지로250번길 29-9"
"인천광역시 서구 가좌동","139-25","0139","0025","평화빌라(139-25)","35.75","18.07","202004","18","7,500","4","1991","건지로250번길 29-9"
"인천광역시 서구 가좌동","209-3","0209","0003","한샘(A~D동)","65.72","19.37","202004","28","10,500","1","1978","신진말로14번길 14"
"인천광역시 서구 가좌동","383","0383","0000","한신타운하우스","51.38","57.29","202004","28","18,900","2","1984","여우재로75번길 18"
"인천광역시 서구 가좌동","136-12","0136","0012","합동빌라(가,나동)","38.37","18.89","202004","17","7,500","3","1991","건지로250번길 26"
"인천광역시 서구 가좌동","379-7","0379","0007","화신주택","32.71","22.07","202004","9","5,800","1","1986","여우재로86번길 7"
"인천광역시 서구 가좌동","369-2","0369","0002","화신주택(A동)","32.99","22.54","202004","1","5,700","1","1986","여우재로112번길 8-8"
"인천광역시 서구 가좌동","369-2","0369","0002","화신주택(A동)","32.56","22.25","202004","2","5,700","2","1986","여우재로112번길 8-8"
"인천광역시 서구 검암동","632-5","0632","0005","A클래스A동","50.1","40.74","202004","25","13,200","3","2010","승학로506번안길 55-24"
"인천광역시 서구 검암동","669-1","0669","0001","그랜드비스타(669-1)","47.595","26.63","202004","13","13,000","4","2012","도요지로224번길 5"
"인천광역시 서구 검암동","645-6","0645","0006","나우아트빌","70.8","56.14","202004","19","18,600","4","2008","도요지로189번길 20"
"인천광역시 서구 검암동","674-9","0674","0009","다청림103동","56.07","46.37","202004","24","13,900","2","2010","도요지로197번길 11"
"인천광역시 서구 검암동","667-9","0667","0009","대연베스트빌5차","50.52","28.69","202004","29","12,500","4","2009","도요지로236번길 10"
"인천광역시 서구 검암동","667-9","0667","0009","대연베스트빌5차","50.52","28.69","202004","29","15,500","3","2009","도요지로236번길 10"
"인천광역시 서구 검암동","522-11","0522","0011","대연베스트빌7차","51.62","39.52","202004","27","14,500","3","2010","검암로9번길 14"
"인천광역시 서구 검암동","522-18","0522","0018","로하스빌","50.51","29.15","202004","13","15,000","2","2013","검암로9번길 18"
"인천광역시 서구 검암동","678-9","0678","0009","블렌하임","33.11","23.16","202004","9","11,900","4","2014","도요지로202번길 6-4"
"인천광역시 서구 검암동","678-9","0678","0009","블렌하임","37.95","26.86","202004","28","15,000","2","2014","도요지로202번길 6-4"
"인천광역시 서구 검암동","658-17","0658","0017","성지드림빌","49.5","37.44","202004","15","12,000","2","2010","승학로402번길 13-5"
"인천광역시 서구 검암동","678-5","0678","0005","스카이빌(678-5)","56.59","31.58","202004","23","11,600","3","2014","도요지로202번길 6-12"
"인천광역시 서구 검암동","612-14","0612","0014","스페이스빌(612-14)","35.22","21.96","202004","14","13,700","2","2012","승학로506번길 5"
"인천광역시 서구 검암동","643-1","0643","0001","스페이스빌(가,나)동","51.6","38.19","202004","7","14,500","2","2011","승학로506번안길 72"
"인천광역시 서구 검암동","627-1","0627","0001","스페이스아트타운","49.8186","24.22","202004","7","16,200","5","2017","승학로 470"
"인천광역시 서구 검암동","500-11","0500","0011","시크릿가든3차","38.16","26.53","202004","8","13,200","4","2011","검암로 33"
"인천광역시 서구 검암동","673-13","0673","0013","신한파크빌5차(1,2,3동)","41.9","31.93","202004","3","9,000","3","2011","도요지로236번길 34"
"인천광역시 서구 검암동","621-20","0621","0020","아람빌리지","57.41","41.6","202004","12","14,000","4","2010","승학로506번길 20"
"인천광역시 서구 검암동","528-11","0528","0011","에코빌리지A동","41.46","30.65","202004","9","11,800","2","2010","허암길 23"
"인천광역시 서구 검암동","641-3","0641","0003","오리엔트빌","54.885","40.13","202004","18","12,500","4","2010","승학로506번안길 71"
"인천광역시 서구 검암동","640-2","0640","0002","웨스턴빌(640-2)","72.18","45.17","202004","29","16,900","4","2011","승학로434번길 14"
"인천광역시 서구 검암동","493-8","0493","0008","정성드림빌102동","41.88","32.93","202004","16","12,500","2","2010","승학로599번길 59"
"인천광역시 서구 검암동","654-11","0654","0011","진흥아트빌","41.19","34.64","202004","26","11,200","4","2011","승학로402번길 29-7"
"인천광역시 서구 검암동","647-8","0647","0008","칼리아","44.18","27.44","202004","13","16,000","5","2015","승학로 415"
"인천광역시 서구 검암동","609-12","0609","0012","파인힐타운(609-12)","59.71","45.78","202004","15","16,500","2","2008","승학로506번안길 7"
"인천광역시 서구 검암동","636-8","0636","0008","풀하우스104동105동","49.72","37.27","202004","17","11,500","2","2010","승학로512번길 49"
"인천광역시 서구 검암동","634-3","0634","0003","프라다","40.7","23.58","202004","28","16,900","5","2014","승학로506번길 51"
"인천광역시 서구 검암동","641-1","0641","0001","플로렌스빌  가,나동","36.94","23.67","202004","27","11,500","4","2012","승학로506번안길 67"
"인천광역시 서구 검암동","672-8","0672","0008","플로렌스빌103동","38.14","29.46","202004","6","12,000","3","2012","승학로382번길 9"
"인천광역시 서구 검암동","622-6","0622","0006","하늘미소빌(622-6)","76.96","58.48","202004","20","18,500","4","2008","승학로450번길 11"
"인천광역시 서구 검암동","634-4","0634","0004","하이원","52.35","31.9","202004","6","20,000","5","2013","승학로506번길 55"
"인천광역시 서구 검암동","676-10","0676","0010","해피하우스(101,102동)","36.89","26.85","202004","16","13,000","2","2013","도요지로201번길 6"
"인천광역시 서구 검암동","640-5","0640","0005","현대렉스빌","37.11","27.1","202004","13","11,200","3","2011","승학로506번길 65-3"
"인천광역시 서구 검암동","635-12","0635","0012","휴캐슬","49.83","38.65","202004","2","16,000","4","2010","승학로450번길 30"
"인천광역시 서구 경서동","724-3","0724","0003","강남프라임","47.7","31.94","202004","3","12,200","4","2011","경서로 90-14"
"인천광역시 서구 경서동","747-9","0747","0009","금강하이츠","53.39","34.63","202004","20","12,500","4","2011","경서로46번길 7-5"
"인천광역시 서구 경서동","733-9","0733","0009","다솜채","38.99","30.38","202004","28","9,000","3","2014","경서로56번길 3-11"
"인천광역시 서구 경서동","763-1","0763","0001","더클라우드","49.8","32.7","202004","14","12,200","2","2015","경서로18번길 7-10"
"인천광역시 서구 경서동","731-15","0731","0015","두호리치빌(731-15)","52.725","38.29","202004","30","12,500","3","2014","경서로 63"
"인천광역시 서구 경서동","766-2","0766","0002","상아펠리스","44.81","27.81","202004","1","13,000","3","2010","도요지로42번길 45-6"
"인천광역시 서구 경서동","761-14","0761","0014","선경하이츠","46.2","27.62","202004","16","10,000","4","2011","경서로18번길 3-1"
"인천광역시 서구 경서동","759-5","0759","0005","프리머스빌","59.75","39.48","202004","27","13,000","3","2012","도요지로42번길 35-5"
"인천광역시 서구 경서동","754-8","0754","0008","하늘미소4차 B동","42.67","27.15","202004","29","10,500","3","2011","경서로45번길 1"
"인천광역시 서구 경서동","754-6","0754","0006","한빛캐슬","39.63","27.82","202004","13","11,000","4","2015","경서로35번길 4-4"
"인천광역시 서구 경서동","754-6","0754","0006","한빛캐슬","41.07","28.83","202004","13","10,500","4","2015","경서로35번길 4-4"
"인천광역시 서구 공촌동","309-7","0309","0007","금호주택(309-7)","43.34","29.11","202004","8","7,300","1","2000","심곡로208번길 11-1"
"인천광역시 서구 공촌동","307-38","0307","0038","서보주택1동","59.68","23.75","202004","20","13,500","4","2000","경명대로706번길 10-1"
"인천광역시 서구 공촌동","307-26","0307","0026","성창그린빌라트4동","36.04","24.61","202004","1","7,600","4","1994","경명대로706번길 10-9"
"인천광역시 서구 공촌동","307-16","0307","0016","아주하이빌(307-16)","39.73","16.23","202004","8","9,800","4","2001","경명대로 698-7"
"인천광역시 서구 공촌동","307-40","0307","0040","아주하이빌(307-40)","35.79","15.07","202004","3","7,900","1","2001","경명대로706번길 4-5"
"인천광역시 서구 공촌동","307-21","0307","0021","이에스빌리지","39.38","23.72","202004","8","11,000","4","2009","경명대로 698-11"
