"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"서울특별시 광진구 자양동","219-8","219","8","제이 타워","14.12","202004","17","22,250","12","2020","아차산로 356"
"서울특별시 광진구 자양동","219-8","219","8","제이 타워","14.12","202004","17","22,250","12","2020","아차산로 356"
"서울특별시 광진구 자양동","219-8","219","8","제이 타워","14.12","202004","17","22,250","12","2020","아차산로 356"
"서울특별시 광진구 자양동","219-8","219","8","제이 타워","19.06","202004","17","26,050","12","2020","아차산로 356"
"서울특별시 광진구 자양동","219-8","219","8","제이 타워","16.16","202004","17","25,050","13","2020","아차산로 356"
"서울특별시 광진구 자양동","219-8","219","8","제이 타워","13.38","202004","17","20,250","7","2020","아차산로 356"
"서울특별시 광진구 자양동","219-8","219","8","제이 타워","13.38","202004","17","20,250","7","2020","아차산로 356"
"서울특별시 광진구 자양동","219-8","219","8","제이 타워","12.92","202004","17","19,550","7","2020","아차산로 356"
"서울특별시 광진구 자양동","219-8","219","8","제이 타워","12.92","202004","17","19,550","7","2020","아차산로 356"
"서울특별시 광진구 자양동","219-8","219","8","제이 타워","12.92","202004","17","19,550","7","2020","아차산로 356"
"서울특별시 광진구 자양동","219-8","219","8","제이 타워","14.12","202004","17","21,600","7","2020","아차산로 356"
"서울특별시 광진구 자양동","219-8","219","8","제이 타워","14.12","202004","17","21,600","7","2020","아차산로 356"
"서울특별시 광진구 자양동","219-8","219","8","제이 타워","14.12","202004","17","21,600","7","2020","아차산로 356"
"서울특별시 광진구 자양동","608-21","608","21","제이원하이텔","23.94","202004","3","14,500","8","2004","자양번영로 34"
"서울특별시 광진구 자양동","608-21","608","21","제이원하이텔","23.94","202004","10","14,000","4","2004","자양번영로 34"
"서울특별시 광진구 화양동","527","527","0","KCC파크타운","32.16","202004","2","22,000","13","2005","광나루로 410"
"서울특별시 광진구 화양동","527","527","0","KCC파크타운","25.79","202004","24","18,500","7","2005","광나루로 410"
"서울특별시 광진구 화양동","17-16","17","16","아스하임","18.83","202004","19","18,700","7","2016","군자로 43"
"서울특별시 광진구 화양동","21-22","21","22","케이타워 오피스텔 B","18.85","202004","29","12,000","14","2013","동일로30길 23"
"서울특별시 광진구 화양동","110-37","110","37","화양타워","34.62","202004","24","14,000","6","1999","능동로19길 47"
"서울특별시 구로구 가리봉동","137-4","137","4","삼부르네상스파크빌","82.78","202004","13","30,500","5","2006","남부순환로 1295"
"서울특별시 구로구 가리봉동","137-4","137","4","삼부르네상스파크빌","23.66","202004","16","9,000","15","2006","남부순환로 1295"
"서울특별시 구로구 고척동","76-38","76","38","원메디타운","87.43","202004","2","32,500","2","2006","경인로 403"
"서울특별시 구로구 구로동","650-4","650","4","SK 허브수","37.53","202004","1","18,200","2","2005","구일로10길 27"
"서울특별시 구로구 구로동","650-4","650","4","SK 허브수","37.53","202004","16","18,500","6","2005","구일로10길 27"
"서울특별시 구로구 구로동","650-4","650","4","SK 허브수","59.12","202004","17","29,000","10","2005","구일로10길 27"
"서울특별시 구로구 구로동","650-4","650","4","SK 허브수","59.12","202004","17","30,500","11","2005","구일로10길 27"
"서울특별시 구로구 구로동","650-4","650","4","SK 허브수","59.12","202004","25","29,400","10","2005","구일로10길 27"
"서울특별시 구로구 구로동","650-4","650","4","SK 허브수","76.9","202004","30","37,000","13","2005","구일로10길 27"
"서울특별시 구로구 구로동","611-26","611","26","구로동복합건물OPUS1","31.2","202004","20","15,000","9","2004","구로중앙로 207"
"서울특별시 구로구 구로동","611-26","611","26","구로동복합건물OPUS1","31.2","202004","24","14,200","11","2004","구로중앙로 207"
"서울특별시 구로구 구로동","106-4","106","4","구로선경오피스텔","50.71","202004","10","16,800","8","1993","공원로 3"
"서울특별시 구로구 구로동","567-4","567","4","구로에스케이뷰","87.97","202004","13","35,000","3","2006","새말로 25"
"서울특별시 구로구 구로동","98-4","98","4","대림역 와이즈플레이스","29.85","202004","12","16,000","10","2012","가마산로 268"
"서울특별시 구로구 구로동","1127-25","1127","25","몽삐에뜨3차","21.96","202004","5","19,700","7","2019","디지털로32가길 17-7"
"서울특별시 구로구 구로동","1127-25","1127","25","몽삐에뜨3차","22","202004","29","19,500","7","2019","디지털로32가길 17-7"
"서울특별시 구로구 구로동","26","26","0","신도림포스빌","33.69","202004","21","19,300","13","2004","새말로 102"
"서울특별시 구로구 구로동","186-7","186","7","예성유토피아(186-7)","56.25","202004","3","27,800","4","2005","도림천로 446"
"서울특별시 구로구 구로동","186-7","186","7","예성유토피아(186-7)","56.25","202004","3","30,000","13","2005","도림천로 446"
"서울특별시 구로구 구로동","187-3","187","3","예성유토피아(187-3)","56.44","202004","18","31,000","11","2005","도림천로 448"
"서울특별시 구로구 구로동","110","110","0","종인아네스트","19.47","202004","17","9,800","8","2012","공원로7길 11"
"서울특별시 구로구 구로동","651-2","651","2","퀸즈파크 구일","17.36","202004","16","16,000","11","2019","구일로 130"
"서울특별시 구로구 구로동","1131-8","1131","8","태천대","28.95","202004","10","11,400","10","2003","시흥대로 525"
"서울특별시 구로구 구로동","97-4","97","4","하나세인스톤2차","18.37","202004","1","9,950","7","2011","가마산로 284"
"서울특별시 구로구 구로동","103-11","103","11","한솔로이젠트","29.4","202004","20","12,800","10","2006","가마산로 265"
"서울특별시 구로구 신도림동","432-1","432","1","신도림 에스케이뷰","85.92","202004","15","64,000","27","2006","경인로 638"
"서울특별시 구로구 신도림동","337","337","0","신도림1차푸르지오","117.01","202004","24","78,000","13","2007","경인로 661"
"서울특별시 구로구 오류동","134-1","134","1","	(134-1)	","29.26","202004","8","8,100","6","2001","오류로 86"
"서울특별시 구로구 오류동","31-250","31","250","	(31-250)	","44.68","202004","29","12,500","4","1995","고척로18길 87"
"서울특별시 구로구 오류동","33-33","33","33","예성 라온팰리스","93.78","202004","10","34,000","19","2007","경인로 240"
"서울특별시 구로구 오류동","33-1","33","1","예성라온팰리스","92.02","202004","2","30,500","11","2007","경인로 236"
"서울특별시 구로구 오류동","33-1","33","1","예성라온팰리스","92.02","202004","4","31,200","6","2007","경인로 236"
"서울특별시 구로구 오류동","46-1","46","1","이좋은집","29.43","202004","6","12,000","4","2005","경인로20나길 30"
"서울특별시 구로구 오류동","46-1","46","1","이좋은집","29.43","202004","8","12,200","6","2005","경인로20나길 30"
"서울특별시 구로구 오류동","55-16","55","16","프리가","20.73","202004","4","10,400","14","2013","경인로20가길 23"
"서울특별시 구로구 오류동","55-16","55","16","프리가","20.73","202004","15","9,900","7","2013","경인로20가길 23"
"서울특별시 금천구 가산동","148-37","148","37","(148-37)","50.88","202004","22","25,500","2","2015","시흥대로149길 24-1"
"서울특별시 금천구 가산동","238-25","238","25","The Nest","25.96","202004","10","14,000","2","2018","두산로3길 39-8"
"서울특별시 금천구 가산동","238-25","238","25","The Nest","28.73","202004","10","14,000","2","2018","두산로3길 39-8"
"서울특별시 금천구 가산동","238-25","238","25","The Nest","25.96","202004","10","14,000","3","2018","두산로3길 39-8"
"서울특별시 금천구 가산동","238-25","238","25","The Nest","28.73","202004","10","14,000","3","2018","두산로3길 39-8"
"서울특별시 금천구 가산동","238-25","238","25","The Nest","25.96","202004","10","14,000","2","2018","두산로3길 39-8"
"서울특별시 금천구 가산동","238-25","238","25","The Nest","25.96","202004","10","14,000","3","2018","두산로3길 39-8"
"서울특별시 금천구 가산동","776","776","0","가산대명벨리온","30.57","202004","20","25,520","15","2017","가산디지털2로 127-33"
"서울특별시 금천구 가산동","535-55","535","55","가산유미어스오피스텔","17.16","202004","6","13,500","13","2018","가산디지털2로 169-37"
"서울특별시 금천구 가산동","234-2","234","2","금강노블레스","30.69","202004","3","26,200","11","2020","두산로11길 63"
"서울특별시 금천구 가산동","234-2","234","2","금강노블레스","30.69","202004","3","26,200","10","2020","두산로11길 63"
"서울특별시 금천구 가산동","234-2","234","2","금강노블레스","30.69","202004","3","26,200","11","2020","두산로11길 63"
"서울특별시 금천구 가산동","234-2","234","2","금강노블레스","30.69","202004","4","26,500","3","2020","두산로11길 63"
"서울특별시 금천구 가산동","234-2","234","2","금강노블레스","30.69","202004","10","27,000","10","2020","두산로11길 63"
"서울특별시 금천구 가산동","234-2","234","2","금강노블레스","30.69","202004","10","27,000","11","2020","두산로11길 63"
"서울특별시 금천구 가산동","234-2","234","2","금강노블레스","30.69","202004","10","26,500","2","2020","두산로11길 63"
"서울특별시 금천구 가산동","234-2","234","2","금강노블레스","30.69","202004","10","27,000","12","2020","두산로11길 63"
"서울특별시 금천구 가산동","234-2","234","2","금강노블레스","30.69","202004","30","26,800","9","2020","두산로11길 63"
"서울특별시 금천구 가산동","234-2","234","2","금강노블레스","30.69","202004","30","27,000","11","2020","두산로11길 63"
"서울특별시 금천구 가산동","140-15","140","15","세림프라미스","22.2","202004","6","16,500","3","2019","디지털로 208-25"
"서울특별시 금천구 가산동","140-15","140","15","세림프라미스","22.78","202004","6","16,000","3","2019","디지털로 208-25"
"서울특별시 금천구 가산동","140-15","140","15","세림프라미스","22.78","202004","14","16,000","3","2019","디지털로 208-25"
"서울특별시 금천구 가산동","140-15","140","15","세림프라미스","22.78","202004","19","17,200","5","2019","디지털로 208-25"
"서울특별시 금천구 가산동","140-15","140","15","세림프라미스","23.94","202004","19","17,800","4","2019","디지털로 208-25"
"서울특별시 금천구 가산동","140-15","140","15","세림프라미스","23.94","202004","19","17,800","4","2019","디지털로 208-25"
"서울특별시 금천구 가산동","140-15","140","15","세림프라미스","22.78","202004","19","17,300","6","2019","디지털로 208-25"
"서울특별시 금천구 가산동","140-15","140","15","세림프라미스","22.2","202004","28","18,000","6","2019","디지털로 208-25"
"서울특별시 금천구 가산동","235-12","235","12","신현빌B동","35.7","202004","1","24,700","6","2019","두산로9가길 26"
"서울특별시 금천구 가산동","235-12","235","12","신현빌B동","35.7","202004","17","24,700","5","2019","두산로9가길 26"
"서울특별시 금천구 가산동","147-6","147","6","아이캐슬","21.77","202004","3","20,000","7","2020","남부순환로 1304-22"
"서울특별시 금천구 가산동","147-6","147","6","아이캐슬","21.77","202004","15","21,800","6","2020","남부순환로 1304-22"
"서울특별시 금천구 가산동","147-6","147","6","아이캐슬","24.62","202004","17","22,800","6","2020","남부순환로 1304-22"
"서울특별시 금천구 독산동","151-3","151","3","SM 벨리체","17.66","202004","1","15,900","5","2019","시흥대로139길 19"
"서울특별시 금천구 독산동","151-3","151","3","SM 벨리체","17.66","202004","5","15,900","2","2019","시흥대로139길 19"
"서울특별시 금천구 독산동","151-3","151","3","SM 벨리체","17.66","202004","7","15,900","2","2019","시흥대로139길 19"
"서울특별시 금천구 독산동","151-3","151","3","SM 벨리체","17.66","202004","10","15,900","2","2019","시흥대로139길 19"
"서울특별시 금천구 독산동","151-3","151","3","SM 벨리체","17.66","202004","12","16,900","10","2019","시흥대로139길 19"
"서울특별시 금천구 독산동","151-3","151","3","SM 벨리체","17.66","202004","16","15,900","2","2019","시흥대로139길 19"
"서울특별시 금천구 독산동","151-3","151","3","SM 벨리체","17.66","202004","26","15,900","2","2019","시흥대로139길 19"
"서울특별시 금천구 독산동","151-3","151","3","SM 벨리체","17.66","202004","28","15,900","2","2019","시흥대로139길 19"
"서울특별시 금천구 독산동","298-9","298","9","YP타운","35.53","202004","2","24,300","11","2019","가산로3길 18"
"서울특별시 금천구 독산동","298-9","298","9","YP타운","37.29","202004","20","25,300","3","2019","가산로3길 18"
"서울특별시 금천구 독산동","1007-13","1007","13","e편한세상 독산 더타워","26.22","202004","14","17,000","4","2019","범안로 1212"
"서울특별시 금천구 독산동","1156","1156","0","금천 롯데캐슬 골드파크 4차","26.45","202004","2","18,400","28","2019","시흥대로 315"
"서울특별시 금천구 독산동","973-1","973","1","어반팰리스","28.67","202004","17","27,000","9","2020","독산로 329"
"서울특별시 금천구 독산동","295-9","295","9","체리빌2차","39.61","202004","10","28,000","6","null","시흥대로123길 41"
"서울특별시 금천구 시흥동","108-62","108","62","대현오피스텔","40.24","202004","14","16,800","7","2015","시흥대로75길 5"
"서울특별시 노원구 공릉동","383-12","383","12","건양오피스텔","17.14","202004","8","11,000","6","2012","동일로191가길 6"
"서울특별시 노원구 상계동","734-3","734","3","노빌리안골드","26.64","202004","27","12,800","6","2004","노해로 452"
"서울특별시 노원구 상계동","1258","1258","0","오피앙","23.37","202004","7","9,000","7","2004","동일로 1701"
"서울특별시 노원구 상계동","1258","1258","0","오피앙","23.37","202004","27","8,900","7","2004","동일로 1701"
"서울특별시 노원구 상계동","1267","1267","0","토마토파르코","32.97","202004","25","15,000","11","2005","동일로 1700"
"서울특별시 노원구 상계동","1262","1262","0","하이베라스","41.35","202004","9","14,500","6","2003","동일로 1689"
"서울특별시 노원구 상계동","1262","1262","0","하이베라스","36.29","202004","23","12,000","5","2003","동일로 1689"
"서울특별시 노원구 월계동","635-4","635","4","그랑디오피스텔","20.32","202004","10","6,850","6","2002","월계로 334"
"서울특별시 노원구 월계동","635-4","635","4","그랑디오피스텔","19.81","202004","10","6,900","4","2002","월계로 334"
"서울특별시 노원구 중계동","506","506","0","	(506)	","41.68","202004","2","19,000","6","2005","동일로203가길 29"
"서울특별시 노원구 중계동","506","506","0","	(506)	","69.03","202004","6","32,000","4","2005","동일로203가길 29"
"서울특별시 노원구 중계동","506","506","0","	(506)	","72.55","202004","15","34,000","7","2005","동일로203가길 29"
"서울특별시 노원구 중계동","506","506","0","	(506)	","51.3","202004","17","25,300","6","2005","동일로203가길 29"
"서울특별시 노원구 중계동","506","506","0","	(506)	","72.45","202004","17","36,400","4","2005","동일로203가길 29"
"서울특별시 노원구 하계동","256-13","256","13","삼정 이오니아","36","202004","7","12,000","8","2003","노원로 248"
"서울특별시 도봉구 도봉동","62-1","62","1","도봉 엠블렘","18.96","202004","11","10,500","3","2018"," "
"서울특별시 도봉구 방학동","719-2","719","2","북한산현대렉시온오피스텔","32.1","202004","6","14,200","6","2004","도봉로152길 16"
"서울특별시 도봉구 방학동","719-2","719","2","북한산현대렉시온오피스텔","27.76","202004","13","13,500","13","2004","도봉로152길 16"
"서울특별시 도봉구 방학동","719-2","719","2","북한산현대렉시온오피스텔","26.4","202004","14","13,500","10","2004","도봉로152길 16"
"서울특별시 도봉구 방학동","715-3","715","3","스카이드림타운","78","202004","3","32,500","2","2019","도봉로150바길 15-6"
"서울특별시 도봉구 방학동","715-3","715","3","스카이드림타운","78","202004","18","33,000","3","2019","도봉로150바길 15-6"
"서울특별시 도봉구 창동","624-1","624","1","북한산현대홈시티(624-1)","60.97","202004","15","26,830","10","2005","도봉로106길 23"
"서울특별시 도봉구 창동","647-1","647","1","북한산현대홈시티(647-1)","61.57","202004","30","24,700","6","2005","도봉로106길 22"
"서울특별시 도봉구 창동","647-11","647","11","북한산현대홈시티(647-11)","60.97","202004","21","25,000","2","2005","도봉로104길 49-21"
"서울특별시 도봉구 창동","659-29","659","29","삼성쉐르빌퍼스티","33.59","202004","1","15,950","5","2004","도봉로 476"
"서울특별시 도봉구 창동","659-29","659","29","삼성쉐르빌퍼스티","33.59","202004","15","16,500","13","2004","도봉로 476"
"서울특별시 도봉구 창동","7","7","0","월가타워","18.78","202004","13","9,000","4","2013","마들로11가길 6-25"
"서울특별시 도봉구 창동","135-28","135","28","창동 SR스타빌","28.5","202004","8","11,500","7","2003","노해로63길 84-9"
"서울특별시 도봉구 창동","135-28","135","28","창동 SR스타빌","28.5","202004","21","11,200","10","2003","노해로63길 84-9"
"서울특별시 도봉구 창동","338","338","0","창동신원리베르텔","30.8","202004","7","14,300","6","2003","노해로 341"
"서울특별시 도봉구 창동","338","338","0","창동신원리베르텔","30.22","202004","14","13,400","10","2003","노해로 341"
"서울특별시 도봉구 창동","443-4","443","4","파크힐","46.4","202004","7","15,150","3","2013","덕릉로 276"
"서울특별시 동대문구 답십리동","498-5","498","5","메트로팰리스","26.5","202004","16","11,950","15","2005","천호대로 247"
"서울특별시 동대문구 답십리동","497-23","497","23","청계 푸르지오시티","20.62","202004","8","13,500","5","2015","천호대로 257"
"서울특별시 동대문구 신설동","97-8","97","8","동광동대문베르빌","28.31","202004","10","15,800","11","2004","천호대로 23"
"서울특별시 동대문구 신설동","97-8","97","8","동광동대문베르빌","28.31","202004","14","14,900","10","2004","천호대로 23"
"서울특별시 동대문구 신설동","117-14","117","14","드림빌리지 오피스텔","33.12","202004","9","16,000","3","2004","난계로 246"
"서울특별시 동대문구 용두동","104-3","104","3","동대문 푸르지오시티","23.47","202004","27","19,000","19","null"," "
"서울특별시 동대문구 용두동","112-8","112","8","동대문한양아이클래스","18.48","202004","1","12,500","10","2014","왕산로 72"
"서울특별시 동대문구 용두동","112-8","112","8","동대문한양아이클래스","22.2","202004","27","13,500","11","2014","왕산로 72"
"서울특별시 동대문구 용두동","787","787","0","동의보감타워","36.02","202004","1","16,200","12","2005","왕산로 128"
"서울특별시 동대문구 용두동","100-1","100","1","랜드마크타워1","28.9","202004","29","13,400","13","2004","천호대로25길 81"
"서울특별시 동대문구 용두동","236-1","236","1","신설동역대우아이빌(236-1)","27.63","202004","18","13,000","15","2004","왕산로 52"
"서울특별시 동대문구 용두동","255-71","255","71","청계 다우아트리체","16.99","202004","18","18,200","13","2019","청계천로 505"
"서울특별시 동대문구 용두동","255-71","255","71","청계 다우아트리체","23.1","202004","28","25,900","16","2019","청계천로 505"
"서울특별시 동대문구 용두동","788","788","0","한방천하-용두동 포스빌","39.02","202004","18","17,500","9","2006","왕산로 122"
"서울특별시 동대문구 이문동","256-2","256","2","(256-2)","17.6","202004","18","9,500","8","2013","이문로 190"
"서울특별시 동대문구 장안동","384-1","384","1","공감대6차","29.23","202004","29","5,988","5","2005","답십리로68길 31"
"서울특별시 동대문구 장안동","384-1","384","1","공감대6차","22.94","202004","29","4,701","5","2005","답십리로68길 31"
"서울특별시 동대문구 장안동","384-1","384","1","공감대6차","48.41","202004","29","9,919","5","2005","답십리로68길 31"
"서울특별시 동대문구 장안동","384-1","384","1","공감대6차","47.2","202004","29","9,671","5","2005","답십리로68길 31"
"서울특별시 동대문구 장안동","384-1","384","1","공감대6차","29.23","202004","29","6,081","6","2005","답십리로68길 31"
"서울특별시 동대문구 장안동","384-1","384","1","공감대6차","22.94","202004","29","4,773","6","2005","답십리로68길 31"
"서울특별시 동대문구 장안동","384-1","384","1","공감대6차","36.2","202004","29","7,533","6","2005","답십리로68길 31"
"서울특별시 동대문구 장안동","384-1","384","1","공감대6차","27.07","202004","29","5,632","6","2005","답십리로68길 31"
"서울특별시 동대문구 장안동","384-1","384","1","공감대6차","29.23","202004","29","6,168","7","2005","답십리로68길 31"
"서울특별시 동대문구 장안동","384-1","384","1","공감대6차","22.94","202004","29","4,841","7","2005","답십리로68길 31"
"서울특별시 동대문구 장안동","384-1","384","1","공감대6차","43.54","202004","29","9,190","7","2005","답십리로68길 31"
"서울특별시 동대문구 장안동","384-1","384","1","공감대6차","29.52","202004","29","8,247","4","2005","답십리로68길 31"
"서울특별시 동대문구 장안동","384-1","384","1","공감대6차","27.12","202004","29","7,575","4","2005","답십리로68길 31"
"서울특별시 동대문구 장안동","384-1","384","1","공감대6차","45.88","202004","29","12,814","4","2005","답십리로68길 31"
"서울특별시 동대문구 장안동","384-1","384","1","공감대6차","29.76","202004","29","8,313","4","2005","답십리로68길 31"
"서울특별시 동대문구 장안동","384-1","384","1","공감대6차","29.64","202004","29","8,277","4","2005","답십리로68길 31"
"서울특별시 동대문구 장안동","384-1","384","1","공감대6차","22.94","202004","29","4,701","4","2005","답십리로68길 31"
"서울특별시 동대문구 장안동","384-1","384","1","공감대6차","29.23","202004","29","5,988","4","2005","답십리로68길 31"
"서울특별시 동대문구 장안동","384-1","384","1","공감대6차","47.2","202004","29","9,671","4","2005","답십리로68길 31"
"서울특별시 동대문구 장안동","384-1","384","1","공감대6차","48.41","202004","29","9,919","4","2005","답십리로68길 31"
"서울특별시 동대문구 장안동","415-10","415","10","글로벌팰리스","35.04","202004","2","25,600","7","2019","천호대로 385"
"서울특별시 동대문구 장안동","415-10","415","10","글로벌팰리스","31.71","202004","9","24,700","5","2019","천호대로 385"
"서울특별시 동대문구 장안동","415-10","415","10","글로벌팰리스","31.52","202004","30","25,200","9","2019","천호대로 385"
"서울특별시 동대문구 장안동","337-1","337","1","마하나임","56.99","202004","13","30,800","11","2019","장한로26길 40"
"서울특별시 동대문구 장안동","365-4","365","4","서희스타힐스","34.67","202004","30","15,000","4","2013","장한로20길 7"
"서울특별시 동대문구 장안동","374-1","374","1","장안현대벤처빌","32.24","202004","3","13,000","18","2004","장한로 85"
"서울특별시 동대문구 장안동","374-1","374","1","장안현대벤처빌","32.24","202004","11","12,900","5","2004","장한로 85"
"서울특별시 동대문구 장안동","374-1","374","1","장안현대벤처빌","32.24","202004","15","13,000","9","2004","장한로 85"
"서울특별시 동대문구 장안동","373-6","373","6","황금오피스텔","24.51","202004","10","5,400","2","1997","장한로21길 11-11"
"서울특별시 동대문구 장안동","373-6","373","6","황금오피스텔","21.66","202004","24","7,400","3","1997","장한로21길 11-11"
"서울특별시 동대문구 전농동","32-4","32","4","전농동하우스토리","27.25","202004","27","14,000","6","2007","사가정로 122"
"서울특별시 동대문구 휘경동","330","330","0","	(330)	","31.1","202004","27","13,000","4","1999","이문로 22"
"서울특별시 동대문구 휘경동","77-8","77","8","(77-8)","17.33","202004","23","18,750","3","2020","망우로 91"
"서울특별시 동대문구 휘경동","77-8","77","8","(77-8)","17.33","202004","23","18,750","3","2020","망우로 91"
"서울특별시 동대문구 휘경동","77-8","77","8","(77-8)","17.45","202004","23","18,900","3","2020","망우로 91"
"서울특별시 동대문구 휘경동","77-8","77","8","(77-8)","17.45","202004","23","18,550","3","2020","망우로 91"
"서울특별시 동대문구 휘경동","77-8","77","8","(77-8)","17.33","202004","23","18,450","3","2020","망우로 91"
"서울특별시 동대문구 휘경동","77-8","77","8","(77-8)","17.48","202004","23","18,650","3","2020","망우로 91"
"서울특별시 동대문구 휘경동","77-8","77","8","(77-8)","17.45","202004","23","18,950","4","2020","망우로 91"
"서울특별시 동대문구 휘경동","77-8","77","8","(77-8)","17.33","202004","23","18,850","4","2020","망우로 91"
"서울특별시 동대문구 휘경동","77-8","77","8","(77-8)","17.33","202004","23","18,850","4","2020","망우로 91"
"서울특별시 동대문구 휘경동","77-8","77","8","(77-8)","17.33","202004","23","18,850","4","2020","망우로 91"
"서울특별시 동대문구 휘경동","77-8","77","8","(77-8)","17.45","202004","23","18,950","4","2020","망우로 91"
"서울특별시 동대문구 휘경동","77-8","77","8","(77-8)","17.45","202004","23","18,700","4","2020","망우로 91"
"서울특별시 동대문구 휘경동","77-8","77","8","(77-8)","17.33","202004","23","18,550","4","2020","망우로 91"
"서울특별시 동대문구 휘경동","77-8","77","8","(77-8)","17.48","202004","23","18,750","4","2020","망우로 91"
"서울특별시 동대문구 휘경동","77-8","77","8","(77-8)","17.33","202004","23","18,750","3","2020","망우로 91"
"서울특별시 동대문구 휘경동","77-8","77","8","(77-8)","17.45","202004","23","18,900","3","2020","망우로 91"
"서울특별시 동대문구 휘경동","77-8","77","8","(77-8)","17.45","202004","23","18,450","2","2020","망우로 91"
"서울특별시 동대문구 휘경동","77-8","77","8","(77-8)","17.33","202004","23","18,250","2","2020","망우로 91"
"서울특별시 동대문구 휘경동","77-8","77","8","(77-8)","17.48","202004","23","18,450","2","2020","망우로 91"
"서울특별시 동대문구 휘경동","77-8","77","8","(77-8)","17.45","202004","23","18,700","2","2020","망우로 91"
"서울특별시 동대문구 휘경동","77-8","77","8","(77-8)","17.33","202004","23","18,550","2","2020","망우로 91"
"서울특별시 동대문구 휘경동","77-8","77","8","(77-8)","17.45","202004","23","18,700","2","2020","망우로 91"
"서울특별시 동대문구 휘경동","77-8","77","8","(77-8)","17.33","202004","23","18,550","2","2020","망우로 91"
"서울특별시 동대문구 휘경동","77-8","77","8","(77-8)","17.33","202004","23","18,550","2","2020","망우로 91"
"서울특별시 동작구 신대방동","719","719","0","동작상떼빌","90.63","202004","2","41,500","11","2006","신대방1가길 38"
"서울특별시 동작구 신대방동","719","719","0","동작상떼빌","86.39","202004","6","43,900","23","2006","신대방1가길 38"
"서울특별시 동작구 신대방동","719","719","0","동작상떼빌","86.39","202004","9","44,800","24","2006","신대방1가길 38"
"서울특별시 마포구 공덕동","475","475","0","공덕푸르지오시티","27.74","202004","11","24,000","8","2013","마포대로 156"
"서울특별시 마포구 공덕동","475","475","0","공덕푸르지오시티","31.28","202004","25","25,900","3","2013","마포대로 156"
"서울특별시 마포구 공덕동","467","467","0","롯데캐슬 프레지던트","252.7","202004","9","174,000","34","2009","마포대로 109"
"서울특별시 마포구 공덕동","467","467","0","롯데캐슬 프레지던트","252.7","202004","20","164,000","21","2009","마포대로 109"
"서울특별시 마포구 공덕동","462","462","0","마포공덕파크팰리스Ⅱ","42.5","202004","14","31,000","12","2005","마포대로 143"
"서울특별시 마포구 공덕동","462","462","0","마포공덕파크팰리스Ⅱ","42.5","202004","29","30,200","8","2005","마포대로 143"
"서울특별시 마포구 공덕동","463","463","0","마포현대하이엘","46.09","202004","2","30,500","12","2005","마포대로 173"
"서울특별시 마포구 공덕동","463","463","0","마포현대하이엘","31.38","202004","4","23,500","12","2005","마포대로 173"
"서울특별시 마포구 공덕동","463","463","0","마포현대하이엘","31.38","202004","23","23,800","19","2005","마포대로 173"
"서울특별시 마포구 공덕동","456","456","0","한국사회복지회관 르네상스타워","45.86","202004","29","23,700","16","2002","만리재로 14"
"서울특별시 마포구 노고산동","57-18","57","18","	신촌르·메이에르타운(I)	","22.79","202004","4","11,000","11","1999","서강로 137-7"
"서울특별시 마포구 대흥동","12-27","12","27","이대역 푸르지오 시티","28.8","202004","11","25,500","15","2013","신촌로 170"
"서울특별시 마포구 도화동","36","36","0","고려아카데미텔","20.25","202004","10","10,000","7","1988","마포대로 52"
"서울특별시 마포구 도화동","571","571","0","나눔빌딩","29.12","202004","28","26,800","12","2015","도화길 43"
"서울특별시 마포구 도화동","555","555","0","마포 한화 오벨리스크","33.93","202004","16","35,500","33","2004","마포대로 33"
"서울특별시 마포구 도화동","173","173","0","삼창주택","26.14","202004","27","12,000","14","1987","마포대로 63-8"
"서울특별시 마포구 도화동","556","556","0","에스케이허브그린","38.51","202004","3","26,000","12","2005","마포대로 73"
"서울특별시 마포구 도화동","556","556","0","에스케이허브그린","38.51","202004","25","25,500","7","2005","마포대로 73"
"서울특별시 마포구 도화동","556","556","0","에스케이허브그린","44.03","202004","27","32,700","19","2005","마포대로 73"
"서울특별시 마포구 동교동","165-8","165","8","LG팰리스빌딩","43.58","202004","7","24,800","12","1999","양화로 156"
"서울특별시 마포구 동교동","165-8","165","8","LG팰리스빌딩","43.58","202004","16","25,000","8","1999","양화로 156"
"서울특별시 마포구 동교동","165-8","165","8","LG팰리스빌딩","43.58","202004","29","24,300","6","1999","양화로 156"
"서울특별시 마포구 동교동","159-6","159","6","파라다이스텔","34.86","202004","21","20,000","15","2003","양화로 157"
"서울특별시 마포구 동교동","155-27","155","27","효성홍익인간오피스텔","43.46","202004","4","29,500","7","2004","양화로 183"
"서울특별시 마포구 마포동","350","350","0","강변한신코아","26.4","202004","17","13,800","3","1992","마포대로4다길 18"
"서울특별시 마포구 상암동","1597","1597","0","사보이시티디엠씨","21.65","202004","25","16,500","7","2016"," "
"서울특별시 마포구 상암동","1748","1748","0","상암 오벨리스크 2차","24.2","202004","2","16,800","7","2014"," "
"서울특별시 마포구 상암동","1748","1748","0","상암 오벨리스크 2차","20.7","202004","3","14,500","3","2014"," "
"서울특별시 마포구 상암동","1734","1734","0","상암 한화 오벨리스크","19.93","202004","3","12,000","9","2013","구룡길 19"
"서울특별시 마포구 상암동","1734","1734","0","상암 한화 오벨리스크","19.93","202004","10","12,500","2","2013","구룡길 19"
