"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20190401 ~ 20200331"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 대전광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"대전광역시 유성구 계산동","749","0749","0000","계룡리슈빌(학의뜰)","84.9995","202002","8","33,200","4","2011","학하로 33"
"대전광역시 유성구 계산동","749","0749","0000","계룡리슈빌(학의뜰)","84.9995","202002","8","37,800","11","2011","학하로 33"
"대전광역시 유성구 계산동","749","0749","0000","계룡리슈빌(학의뜰)","84.9977","202002","21","33,000","2","2011","학하로 33"
"대전광역시 유성구 계산동","749","0749","0000","계룡리슈빌(학의뜰)","84.9977","202003","8","40,600","25","2011","학하로 33"
"대전광역시 유성구 계산동","749","0749","0000","계룡리슈빌(학의뜰)","84.9995","202003","14","41,000","16","2011","학하로 33"
"대전광역시 유성구 계산동","749","0749","0000","계룡리슈빌(학의뜰)","84.9995","202003","16","39,500","10","2011","학하로 33"
"대전광역시 유성구 계산동","749","0749","0000","계룡리슈빌(학의뜰)","128.541","202003","22","52,500","4","2011","학하로 33"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8921","201904","1","30,700","15","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201904","2","30,500","1","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","118.4319","201904","3","39,000","8","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","119.3319","201904","3","37,300","14","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201904","8","30,900","10","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201904","8","35,000","8","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201904","10","32,000","25","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8921","201904","12","30,500","13","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201904","13","35,000","11","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","119.3319","201904","13","37,000","9","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","119.3319","201904","15","38,000","2","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8921","201904","22","29,500","4","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201904","25","30,500","3","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","119.3319","201904","26","37,500","20","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201904","29","29,500","2","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8921","201904","30","30,800","7","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8921","201905","1","30,000","9","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201905","1","31,700","10","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201905","2","29,800","4","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8921","201905","8","30,500","3","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201905","9","32,500","5","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8921","201905","11","30,000","3","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201905","13","31,400","13","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","119.3319","201905","14","36,000","3","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201905","16","36,700","8","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","119.3319","201905","17","34,500","5","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201905","18","31,000","20","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","119.3319","201905","19","37,000","10","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201905","20","34,150","3","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8921","201906","1","30,700","7","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","119.3319","201906","4","39,000","2","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","119.3319","201906","20","37,500","13","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","119.3319","201906","25","37,500","8","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201906","25","30,900","11","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201906","26","31,000","18","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","119.3319","201906","27","37,000","2","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201907","1","32,300","22","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","119.3319","201907","7","39,000","5","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201907","9","33,800","9","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201907","10","30,300","2","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8921","201907","10","32,750","24","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201907","12","32,000","24","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201907","15","34,500","11","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201907","17","36,000","16","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201907","20","35,000","16","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201907","21","31,000","16","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201907","22","32,500","15","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8921","201907","25","32,000","25","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8921","201907","27","31,200","6","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201907","27","32,000","8","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8921","201908","2","31,000","13","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8921","201908","10","31,000","14","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8921","201908","19","31,700","13","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","119.3319","201908","19","39,800","10","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201908","19","31,500","1","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201908","20","34,000","13","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201908","21","30,800","4","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201908","23","30,600","8","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201908","30","35,500","18","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201909","4","33,500","2","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201909","6","32,900","18","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201909","6","35,000","5","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201909","6","32,300","10","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201909","7","30,500","3","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201909","8","33,500","21","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8921","201909","17","31,800","13","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201909","17","34,000","7","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201909","17","35,000","25","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8921","201909","17","30,500","4","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201909","20","33,500","5","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201909","20","31,500","14","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8921","201909","21","32,500","25","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201909","21","31,800","14","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","119.3319","201909","23","39,000","16","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","119.3319","201909","28","38,000","5","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","118.4319","201910","1","42,000","15","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201910","2","31,250","5","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201910","2","35,800","25","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","118.4319","201910","2","40,900","9","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201910","3","35,000","8","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201910","4","34,000","11","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201910","5","32,800","11","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","119.3319","201910","8","41,000","7","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","119.3319","201910","8","38,000","12","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8921","201910","8","32,000","19","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201910","9","36,000","7","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","118.4319","201910","10","46,000","22","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201910","10","36,000","8","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201910","10","34,500","13","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201910","10","35,000","17","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","119.3319","201910","11","37,500","18","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201910","11","34,500","14","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201910","12","30,700","4","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201910","12","34,000","13","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201910","12","33,000","5","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8921","201910","13","33,000","21","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201910","14","31,800","5","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201910","16","34,000","12","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8921","201910","19","32,500","20","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","118.4319","201910","19","41,000","6","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","119.3319","201910","19","41,000","15","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","118.4319","201910","19","37,700","3","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201910","21","35,000","16","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","119.3319","201910","21","40,000","3","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8921","201910","21","32,900","20","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","119.3319","201910","23","41,000","13","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201910","23","35,000","22","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8921","201910","23","35,800","25","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","119.3319","201910","24","41,500","12","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","119.3319","201910","24","41,500","10","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201910","26","34,000","2","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8921","201910","26","33,000","17","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","119.3319","201910","26","38,700","9","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","119.3319","201910","27","37,500","2","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201910","28","35,400","17","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201910","28","31,500","4","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","118.4319","201910","29","41,500","18","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201910","30","34,000","8","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201910","30","33,800","6","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201910","31","32,800","7","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8921","201910","31","33,000","9","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201911","1","37,000","20","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","119.3319","201911","2","42,000","11","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","119.3319","201911","3","46,000","16","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201911","4","33,000","3","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201911","6","30,000","2","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201911","6","32,500","3","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201911","6","36,000","14","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201911","7","30,300","3","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201911","7","34,000","2","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201911","8","38,000","21","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201911","8","33,800","3","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","118.4319","201911","8","46,000","15","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201911","9","38,000","5","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201911","10","38,700","16","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201911","11","34,000","24","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","119.3319","201911","12","40,000","6","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201911","12","34,300","2","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","119.3319","201911","13","43,000","17","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201911","13","36,000","12","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","119.3319","201911","13","42,000","18","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","119.3319","201911","16","45,000","6","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201911","16","35,000","10","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8921","201911","18","36,800","14","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","119.3319","201911","18","48,000","21","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","119.3319","201911","18","47,000","5","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201911","20","35,800","8","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201911","21","37,000","7","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201911","22","32,000","6","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8921","201911","22","36,800","18","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201911","22","37,000","6","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201911","22","34,000","2","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201911","23","36,000","14","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201911","25","40,000","14","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201911","25","38,000","18","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201911","29","40,000","17","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201911","29","34,000","4","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201911","30","40,000","11","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201912","1","33,500","2","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201912","3","35,000","3","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","118.4319","201912","3","45,500","4","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201912","5","34,000","4","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201912","17","38,000","13","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8921","201912","18","38,000","15","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","119.3319","201912","20","41,000","15","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","118.4319","201912","23","49,500","21","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","119.3319","201912","26","37,000","3","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201912","30","34,000","6","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201912","30","37,500","8","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","201912","30","38,000","13","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201912","31","37,700","5","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","201912","31","40,000","9","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","118.4319","202001","7","49,800","9","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8921","202001","10","38,000","8","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","202001","14","40,000","24","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","202001","18","38,000","18","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","202001","20","33,000","2","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","202001","20","39,800","4","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","202001","22","41,700","6","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","202001","23","43,500","14","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","202001","28","37,000","3","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8921","202001","29","38,000","8","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","119.3319","202001","30","48,000","10","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","202002","8","38,500","2","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8921","202002","15","40,000","24","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8921","202002","17","40,000","18","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","202002","22","46,500","12","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","119.3319","202002","27","46,500","19","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","103.3658","202002","29","40,000","5","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","202003","5","39,500","2","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8921","202003","5","30,500","4","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","202003","8","39,000","6","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","202003","19","40,000","4","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","92.8934","202003","21","42,000","8","2011","학하남로 10"
"대전광역시 유성구 계산동","721","0721","0000","오투그란데","119.3319","202003","31","41,500","11","2011","학하남로 10"
"대전광역시 유성구 계산동","722","0722","0000","오투그란데 리빙포레 아파트","84.8953","201904","6","31,000","1","2018","학하중앙로 99"
"대전광역시 유성구 계산동","722","0722","0000","오투그란데 리빙포레 아파트","79.4785","201904","24","32,500","22","2018","학하중앙로 99"
"대전광역시 유성구 계산동","722","0722","0000","오투그란데 리빙포레 아파트","79.4785","201905","15","33,800","24","2018","학하중앙로 99"
"대전광역시 유성구 계산동","722","0722","0000","오투그란데 리빙포레 아파트","79.4785","201905","29","31,800","23","2018","학하중앙로 99"
"대전광역시 유성구 계산동","722","0722","0000","오투그란데 리빙포레 아파트","77.512","201906","10","32,800","16","2018","학하중앙로 99"
"대전광역시 유성구 계산동","722","0722","0000","오투그란데 리빙포레 아파트","79.4785","201907","1","33,600","14","2018","학하중앙로 99"
"대전광역시 유성구 계산동","722","0722","0000","오투그란데 리빙포레 아파트","79.4785","201907","9","34,000","26","2018","학하중앙로 99"
"대전광역시 유성구 계산동","722","0722","0000","오투그란데 리빙포레 아파트","79.4785","201907","24","33,800","18","2018","학하중앙로 99"
"대전광역시 유성구 계산동","722","0722","0000","오투그란데 리빙포레 아파트","77.512","201908","26","32,600","5","2018","학하중앙로 99"
"대전광역시 유성구 계산동","722","0722","0000","오투그란데 리빙포레 아파트","84.8953","201909","4","39,800","8","2018","학하중앙로 99"
"대전광역시 유성구 계산동","722","0722","0000","오투그란데 리빙포레 아파트","77.512","201910","4","35,500","6","2018","학하중앙로 99"
"대전광역시 유성구 계산동","722","0722","0000","오투그란데 리빙포레 아파트","77.512","201910","8","37,000","20","2018","학하중앙로 99"
"대전광역시 유성구 계산동","722","0722","0000","오투그란데 리빙포레 아파트","84.8953","201911","11","39,500","6","2018","학하중앙로 99"
"대전광역시 유성구 계산동","722","0722","0000","오투그란데 리빙포레 아파트","77.512","201911","12","34,000","8","2018","학하중앙로 99"
"대전광역시 유성구 계산동","722","0722","0000","오투그란데 리빙포레 아파트","79.4785","201911","26","37,200","28","2018","학하중앙로 99"
"대전광역시 유성구 계산동","722","0722","0000","오투그란데 리빙포레 아파트","84.8953","201912","7","41,500","11","2018","학하중앙로 99"
"대전광역시 유성구 계산동","722","0722","0000","오투그란데 리빙포레 아파트","77.512","201912","26","35,200","4","2018","학하중앙로 99"
"대전광역시 유성구 계산동","722","0722","0000","오투그란데 리빙포레 아파트","77.512","202001","13","37,700","10","2018","학하중앙로 99"
"대전광역시 유성구 계산동","722","0722","0000","오투그란데 리빙포레 아파트","59.898","202001","16","33,000","10","2018","학하중앙로 99"
"대전광역시 유성구 계산동","722","0722","0000","오투그란데 리빙포레 아파트","79.4785","202002","21","36,000","2","2018","학하중앙로 99"
"대전광역시 유성구 계산동","722","0722","0000","오투그란데 리빙포레 아파트","79.4785","202002","24","42,000","12","2018","학하중앙로 99"
"대전광역시 유성구 계산동","722","0722","0000","오투그란데 리빙포레 아파트","77.512","202002","24","39,950","25","2018","학하중앙로 99"
"대전광역시 유성구 계산동","722","0722","0000","오투그란데 리빙포레 아파트","79.4785","202002","28","40,000","5","2018","학하중앙로 99"
"대전광역시 유성구 계산동","722","0722","0000","오투그란데 리빙포레 아파트","79.4785","202002","29","42,500","15","2018","학하중앙로 99"
"대전광역시 유성구 계산동","722","0722","0000","오투그란데 리빙포레 아파트","79.4785","202003","7","41,800","27","2018","학하중앙로 99"
"대전광역시 유성구 계산동","722","0722","0000","오투그란데 리빙포레 아파트","77.512","202003","10","40,500","7","2018","학하중앙로 99"
"대전광역시 유성구 계산동","722","0722","0000","오투그란데 리빙포레 아파트","77.512","202003","11","43,200","23","2018","학하중앙로 99"
"대전광역시 유성구 계산동","722","0722","0000","오투그란데 리빙포레 아파트","79.4785","202003","11","43,500","15","2018","학하중앙로 99"
"대전광역시 유성구 관평동","892","0892","0000","금성백조예미지7단지아파트","84.9363","201904","2","39,200","9","2007","관평1로 12"
"대전광역시 유성구 관평동","892","0892","0000","금성백조예미지7단지아파트","101.863","201904","5","43,000","19","2007","관평1로 12"
"대전광역시 유성구 관평동","892","0892","0000","금성백조예미지7단지아파트","101.863","201904","6","44,500","14","2007","관평1로 12"
