index,위도,경도,도로명주소,API,교통,마트편의점,교육시설,의료시설,음식점카페,문화공간
1594,127.395212403,36.329874044,대전광역시 중구 태평동 태평로151번길 33,"{'교통': 2, '마트편의점': 37, '교육시설': 185, '의료시설': 79, '음식점카페': 573, '문화공간': 11}",2,37,185,79,573,11
1595,127.397941147,36.328333529,대전광역시 중구 태평동 수침로105번길 17,"{'교통': 1, '마트편의점': 34, '교육시설': 189, '의료시설': 65, '음식점카페': 599, '문화공간': 11}",1,34,189,65,599,11
1596,127.393248056,36.326985039,대전광역시 중구 태평동 동서대로1193번길 14-8,"{'교통': 0, '마트편의점': 27, '교육시설': 239, '의료시설': 58, '음식점카페': 682, '문화공간': 8}",0,27,239,58,682,8
1597,127.397862555,36.327267427,대전광역시 중구 태평동 태평로152번길 64,"{'교통': 1, '마트편의점': 39, '교육시설': 200, '의료시설': 80, '음식점카페': 685, '문화공간': 9}",1,39,200,80,685,9
1598,127.393359959,36.329240229,대전광역시 중구 태평동 유등천동로 550,"{'교통': 1, '마트편의점': 34, '교육시설': 207, '의료시설': 73, '음식점카페': 598, '문화공간': 10}",1,34,207,73,598,10
1599,127.394267063,36.328968779,대전광역시 중구 태평동 동서대로1193번길 56-9,"{'교통': 1, '마트편의점': 35, '교육시설': 201, '의료시설': 70, '음식점카페': 596, '문화공간': 11}",1,35,201,70,596,11
1600,127.397778828,36.328740050,대전광역시 중구 태평동 수침로105번길 18-1,"{'교통': 1, '마트편의점': 35, '교육시설': 188, '의료시설': 66, '음식점카페': 594, '문화공간': 11}",1,35,188,66,594,11
1601,127.397809388,36.328617208,대전광역시 중구 태평동 수침로105번길 18,"{'교통': 1, '마트편의점': 35, '교육시설': 189, '의료시설': 66, '음식점카페': 589, '문화공간': 11}",1,35,189,66,589,11
1602,127.394013055,36.327869279,대전광역시 중구 태평동 태평로123번길 13,"{'교통': 1, '마트편의점': 35, '교육시설': 211, '의료시설': 58, '음식점카페': 659, '문화공간': 11}",1,35,211,58,659,11
1603,127.398815888,36.325541108,대전광역시 중구 태평동 동서대로1250번길 26,"{'교통': 1, '마트편의점': 46, '교육시설': 223, '의료시설': 112, '음식점카페': 851, '문화공간': 8}",1,46,223,112,851,8
1604,127.449035455,36.306233875,대전광역시 중구 호동 대전천서로 125,"{'교통': 0, '마트편의점': 20, '교육시설': 111, '의료시설': 56, '음식점카페': 422, '문화공간': 7}",0,20,111,56,422,7
1605,127.443259317,36.306289585,대전광역시 중구 호동 대종로199번길 50,"{'교통': 0, '마트편의점': 11, '교육시설': 40, '의료시설': 22, '음식점카페': 194, '문화공간': 3}",0,11,40,22,194,3
1606,127.447581211,36.301592035,대전광역시 중구 호동 모암로 36-2,"{'교통': 0, '마트편의점': 17, '교육시설': 79, '의료시설': 50, '음식점카페': 315, '문화공간': 3}",0,17,79,50,315,3
1607,127.447049814,36.304244843,대전광역시 중구 호동 대종로151번길 37,"{'교통': 0, '마트편의점': 17, '교육시설': 90, '의료시설': 54, '음식점카페': 359, '문화공간': 4}",0,17,90,54,359,4
1608,127.448980847,36.303525134,대전광역시 중구 호동 모암로 12,"{'교통': 0, '마트편의점': 20, '교육시설': 97, '의료시설': 56, '음식점카페': 403, '문화공간': 6}",0,20,97,56,403,6
1609,127.447405057,36.303049722,대전광역시 중구 호동 모암로30번길 23,"{'교통': 0, '마트편의점': 17, '교육시설': 83, '의료시설': 55, '음식점카페': 363, '문화공간': 4}",0,17,83,55,363,4
1610,127.446595351,36.300342360,대전광역시 중구 호동 모암로42번길 9-12,"{'교통': 0, '마트편의점': 11, '교육시설': 34, '의료시설': 14, '음식점카페': 189, '문화공간': 1}",0,11,34,14,189,1
1611,127.446863484,36.300662539,대전광역시 중구 호동 모암로42번길 11,"{'교통': 0, '마트편의점': 15, '교육시설': 44, '의료시설': 21, '음식점카페': 235, '문화공간': 1}",0,15,44,21,235,1
1612,127.446682682,36.300701875,대전광역시 중구 호동 모암로42번길 13,"{'교통': 0, '마트편의점': 14, '교육시설': 40, '의료시설': 22, '음식점카페': 232, '문화공간': 1}",0,14,40,22,232,1
1613,127.447452372,36.302912836,대전광역시 중구 호동 모암로30번길 21,"{'교통': 0, '마트편의점': 17, '교육시설': 84, '의료시설': 55, '음식점카페': 361, '문화공간': 4}",0,17,84,55,361,4
1614,127.447117514,36.303407394,대전광역시 중구 호동 대종로141번길 50,"{'교통': 0, '마트편의점': 17, '교육시설': 85, '의료시설': 55, '음식점카페': 364, '문화공간': 4}",0,17,85,55,364,4
1615,127.446973009,36.303350529,대전광역시 중구 호동 대종로141번길 52,"{'교통': 0, '마트편의점': 17, '교육시설': 81, '의료시설': 55, '음식점카페': 357, '문화공간': 4}",0,17,81,55,357,4
1616,127.447308248,36.303332063,대전광역시 중구 호동 대종로141번길 47,"{'교통': 0, '마트편의점': 17, '교육시설': 85, '의료시설': 55, '음식점카페': 367, '문화공간': 4}",0,17,85,55,367,4
1617,127.449871511,36.303636416,대전광역시 중구 호동 모암로 5,"{'교통': 0, '마트편의점': 23, '교육시설': 108, '의료시설': 57, '음식점카페': 408, '문화공간': 6}",0,23,108,57,408,6
1618,127.448558883,36.304905793,대전광역시 중구 호동 모암로8번길 32,"{'교통': 0, '마트편의점': 21, '교육시설': 107, '의료시설': 56, '음식점카페': 408, '문화공간': 7}",0,21,107,56,408,7
1619,127.448062595,36.303164503,대전광역시 중구 호동 모암로24번길 12-1,"{'교통': 0, '마트편의점': 20, '교육시설': 89, '의료시설': 56, '음식점카페': 389, '문화공간': 5}",0,20,89,56,389,5
1620,127.447967326,36.304747421,대전광역시 중구 호동 모암로14번길 36,"{'교통': 0, '마트편의점': 19, '교육시설': 99, '의료시설': 56, '음식점카페': 395, '문화공간': 6}",0,19,99,56,395,6
1621,127.449701404,36.303212601,대전광역시 중구 호동 모암로7번길 10,"{'교통': 0, '마트편의점': 22, '교육시설': 104, '의료시설': 55, '음식점카페': 402, '문화공간': 6}",0,22,104,55,402,6
1622,127.447168177,36.300541362,대전광역시 중구 호동 모암로 48,"{'교통': 0, '마트편의점': 15, '교육시설': 51, '의료시설': 21, '음식점카페': 243, '문화공간': 1}",0,15,51,21,243,1
1623,127.443463720,36.306148693,대전광역시 중구 호동 대종로199번길 49,"{'교통': 0, '마트편의점': 11, '교육시설': 40, '의료시설': 18, '음식점카페': 189, '문화공간': 3}",0,11,40,18,189,3
1624,127.443743899,36.306215783,대전광역시 중구 호동 범골로22번길 19-1,"{'교통': 0, '마트편의점': 10, '교육시설': 43, '의료시설': 18, '음식점카페': 209, '문화공간': 3}",0,10,43,18,209,3
1625,127.443580045,36.306301462,대전광역시 중구 호동 대종로199번길 45,"{'교통': 0, '마트편의점': 11, '교육시설': 43, '의료시설': 19, '음식점카페': 201, '문화공간': 3}",0,11,43,19,201,3
1626,127.443787502,36.305343820,대전광역시 중구 호동 범골로34번길 11,"{'교통': 0, '마트편의점': 8, '교육시설': 36, '의료시설': 17, '음식점카페': 200, '문화공간': 3}",0,8,36,17,200,3
1627,127.446922667,36.299717790,대전광역시 중구 호동 모암로 62-1,"{'교통': 0, '마트편의점': 9, '교육시설': 24, '의료시설': 13, '음식점카페': 151, '문화공간': 1}",0,9,24,13,151,1
1628,127.41522932,36.366371683,대전광역시 대덕구 대화동 대화1길 17-1,"{'교통': 0, '마트편의점': 11, '교육시설': 47, '의료시설': 28, '음식점카페': 236, '문화공간': 5}",0,11,47,28,236,5
1629,127.417849187,36.365520134,대전광역시 대덕구 대화동 대전로 1247,"{'교통': 0, '마트편의점': 19, '교육시설': 76, '의료시설': 32, '음식점카페': 329, '문화공간': 8}",0,19,76,32,329,8
1630,127.417902548,36.367434846,대전광역시 대덕구 대화동 대화로 19,"{'교통': 0, '마트편의점': 16, '교육시설': 87, '의료시설': 30, '음식점카페': 278, '문화공간': 5}",0,16,87,30,278,5
1631,127.413387279,36.367435685,대전광역시 대덕구 대화동 대화로 53,"{'교통': 0, '마트편의점': 10, '교육시설': 31, '의료시설': 17, '음식점카페': 138, '문화공간': 4}",0,10,31,17,138,4
1632,127.416590543,36.363912874,대전광역시 대덕구 대화동 대화1길 77,"{'교통': 0, '마트편의점': 23, '교육시설': 54, '의료시설': 31, '음식점카페': 341, '문화공간': 8}",0,23,54,31,341,8
1633,127.417475544,36.366535528,대전광역시 대덕구 대화동 대화11길 11,"{'교통': 0, '마트편의점': 15, '교육시설': 76, '의료시설': 25, '음식점카페': 288, '문화공간': 7}",0,15,76,25,288,7
1634,127.417880842,36.366501399,대전광역시 대덕구 대화동 대화10길 72,"{'교통': 0, '마트편의점': 18, '교육시설': 87, '의료시설': 29, '음식점카페': 305, '문화공간': 7}",0,18,87,29,305,7
1635,127.413256195,36.363065366,대전광역시 대덕구 대화동 동심1길 103,"{'교통': 0, '마트편의점': 11, '교육시설': 42, '의료시설': 24, '음식점카페': 198, '문화공간': 6}",0,11,42,24,198,6
1636,127.418797330,36.365982720,대전광역시 대덕구 대화동 대전로 1255,"{'교통': 0, '마트편의점': 19, '교육시설': 87, '의료시설': 37, '음식점카페': 361, '문화공간': 8}",0,19,87,37,361,8
1637,127.409559211,36.364571518,대전광역시 대덕구 대화동 생산5길 22,"{'교통': 0, '마트편의점': 9, '교육시설': 28, '의료시설': 21, '음식점카페': 173, '문화공간': 4}",0,9,28,21,173,4
1638,127.411922290,36.365883341,대전광역시 대덕구 대화동 동심5길 16,"{'교통': 0, '마트편의점': 11, '교육시설': 29, '의료시설': 20, '음식점카페': 163, '문화공간': 4}",0,11,29,20,163,4
1639,127.420710526,36.436878654,대전광역시 대덕구 덕암동 덕암로173번길 8,"{'교통': 0, '마트편의점': 13, '교육시설': 37, '의료시설': 13, '음식점카페': 162, '문화공간': 2}",0,13,37,13,162,2
1640,127.426442535,36.443518970,대전광역시 대덕구 덕암동 덕암북로 86,"{'교통': 0, '마트편의점': 31, '교육시설': 94, '의료시설': 60, '음식점카페': 467, '문화공간': 4}",0,31,94,60,467,4
1641,127.421744099,36.445895258,대전광역시 대덕구 덕암동 덕암로265번길 81,"{'교통': 0, '마트편의점': 33, '교육시설': 110, '의료시설': 65, '음식점카페': 511, '문화공간': 5}",0,33,110,65,511,5
1642,127.426146569,36.441264425,대전광역시 대덕구 덕암동 덕암로234번길 23,"{'교통': 0, '마트편의점': 27, '교육시설': 67, '의료시설': 31, '음식점카페': 359, '문화공간': 3}",0,27,67,31,359,3
1643,127.425537148,36.441876504,대전광역시 대덕구 덕암동 덕암로234번길 15,"{'교통': 0, '마트편의점': 30, '교육시설': 81, '의료시설': 47, '음식점카페': 408, '문화공간': 3}",0,30,81,47,408,3
1644,127.422528975,36.444635004,대전광역시 대덕구 덕암동 덕암북로58번길 23,"{'교통': 0, '마트편의점': 30, '교육시설': 108, '의료시설': 57, '음식점카페': 481, '문화공간': 4}",0,30,108,57,481,4
1645,127.420947378,36.435984949,대전광역시 대덕구 덕암동 덕암로167번길 26,"{'교통': 0, '마트편의점': 11, '교육시설': 35, '의료시설': 11, '음식점카페': 127, '문화공간': 2}",0,11,35,11,127,2
1646,127.421994159,36.445213278,대전광역시 대덕구 덕암동 덕암북로22번길 51,"{'교통': 0, '마트편의점': 32, '교육시설': 110, '의료시설': 62, '음식점카페': 504, '문화공간': 6}",0,32,110,62,504,6
1647,127.420586852,36.446779683,대전광역시 대덕구 덕암동 덕암북로10번길 23,"{'교통': 0, '마트편의점': 30, '교육시설': 106, '의료시설': 64, '음식점카페': 492, '문화공간': 5}",0,30,106,64,492,5
1648,127.414211918,36.446858566,대전광역시 대덕구 목상동 대덕대로1470번길 55,"{'교통': 0, '마트편의점': 19, '교육시설': 77, '의료시설': 20, '음식점카페': 201, '문화공간': 4}",0,19,77,20,201,4
1649,127.416164325,36.446961086,대전광역시 대덕구 목상동 대덕대로1520번길 55,"{'교통': 0, '마트편의점': 27, '교육시설': 93, '의료시설': 29, '음식점카페': 296, '문화공간': 4}",0,27,93,29,296,4
1650,127.415277637,36.446701306,대전광역시 대덕구 목상동 대덕대로1486번길 65,"{'교통': 0, '마트편의점': 22, '교육시설': 90, '의료시설': 25, '음식점카페': 265, '문화공간': 5}",0,22,90,25,265,5
1651,127.412445386,36.448070434,대전광역시 대덕구 목상동 대덕대로1470번길 27,"{'교통': 0, '마트편의점': 18, '교육시설': 57, '의료시설': 11, '음식점카페': 166, '문화공간': 4}",0,18,57,11,166,4
1652,127.415679120,36.446187329,대전광역시 대덕구 목상동 대덕대로1520번길 77,"{'교통': 0, '마트편의점': 25, '교육시설': 91, '의료시설': 26, '음식점카페': 288, '문화공간': 5}",0,25,91,26,288,5
1653,127.416102190,36.448526346,대전광역시 대덕구 목상동 대덕대로1524번길 27,"{'교통': 0, '마트편의점': 23, '교육시설': 87, '의료시설': 28, '음식점카페': 269, '문화공간': 4}",0,23,87,28,269,4
1654,127.435796428,36.365924717,대전광역시 대덕구 법동 동춘당로 151,"{'교통': 0, '마트편의점': 26, '교육시설': 292, '의료시설': 104, '음식점카페': 803, '문화공간': 12}",0,26,292,104,803,12
1655,127.430245055,36.369033420,대전광역시 대덕구 법동 동춘당로 178,"{'교통': 0, '마트편의점': 29, '교육시설': 217, '의료시설': 100, '음식점카페': 746, '문화공간': 11}",0,29,217,100,746,11
1656,127.433932045,36.369333873,대전광역시 대덕구 법동 동춘당로 160,"{'교통': 0, '마트편의점': 25, '교육시설': 222, '의료시설': 101, '음식점카페': 662, '문화공간': 12}",0,25,222,101,662,12
1657,127.427364762,36.374015243,대전광역시 대덕구 법동 계족로663번길 30,"{'교통': 0, '마트편의점': 12, '교육시설': 113, '의료시설': 55, '음식점카페': 232, '문화공간': 11}",0,12,113,55,232,11
1658,127.426065772,36.373326343,대전광역시 대덕구 법동 계족로663번길 32,"{'교통': 0, '마트편의점': 13, '교육시설': 122, '의료시설': 56, '음식점카페': 264, '문화공간': 11}",0,13,122,56,264,11
1659,127.430109193,36.372651657,대전광역시 대덕구 법동 계족로690번길 21,"{'교통': 0, '마트편의점': 14, '교육시설': 171, '의료시설': 61, '음식점카페': 308, '문화공간': 12}",0,14,171,61,308,12
1660,127.425812321,36.374094953,대전광역시 대덕구 법동 아리랑로 211,"{'교통': 0, '마트편의점': 12, '교육시설': 106, '의료시설': 55, '음식점카페': 216, '문화공간': 11}",0,12,106,55,216,11
1661,127.427821853,36.370022055,대전광역시 대덕구 법동 계족로663번길 23,"{'교통': 0, '마트편의점': 20, '교육시설': 178, '의료시설': 70, '음식점카페': 425, '문화공간': 12}",0,20,178,70,425,12
